year#starts#wins#top 5#top 10#poles#avg start#avg finish#winnings#position#team (s)
1984#5#0#0#0#0#28.8#24.4#16425#53rd#langley racing
1985#28#0#0#3#0#21.3#18.4#211522#16th#donlavey racing
1986#29#0#0#4#0#23.5#19.5#235904#16th#donlavey racing
1987#29#0#1#10#1#11.9#16.2#375918#10th#donlavey racing
1988#29#1#4#17#2#9.7#11.7#631544#5th#hendrick motorsports
1989#29#1#10#14#4#7.2#13.2#1037941#5th#hendrick motorsports
1990#29#0#7#14#3#9.7#15.0#769934#10th#hendrick motorsports
1991#29#2#10#18#0#10.4#14.3#772434#9th#hendrick motorsports
1992#29#0#4#11#1#12.3#16.2#639679#17th#hendrick motorsports
1993#30#0#9#15#6#10.3#15.0#952748#9th#hendrick motorsports
1994#31#0#9#18#0#14.2#12.4#1171062#4th#hendrick motorsports
1995#31#0#2#10#1#17.8#20.7#886566#17th#hendrick motorsports
1996#31#0#3#10#0#16.2#17.2#1089603#12th#hendrick motorsports
1997#32#0#2#8#2#14.1#17.8#1355292#10th#andy petree racing
1998#33#0#3#11#2#17.2#17.9#1887399#12th#andy petree racing
1999#34#0#0#6#1#15.0#20.6#1939147#15th#andy petree racing
2000#34#0#0#2#0#23.2#21.3#1711476#18th#mb2 motorsports
2001#36#0#0#5#0#22.8#22.3#2418181#19th#mb2 motorsports
2002#36#0#0#0#0#24.2#27.0#2460140#30th#mb2 motorsports
2003#32#0#0#2#0#29.7#28.8#2007424#36th#bam racing
2004#36#0#0#1#0#29.7#26.6#2666592#31st#bam racing
2005#36#0#0#3#0#30.1#25.3#3057533#31st#bam racing
2006#36#0#0#2#0#25.6#26.2#4130883#31st#wood brothers racing
2007#13#0#0#0#0#27.2#30.7#1519346#49th#wood brothers racing bam racing
2010#1#0#0#0#0#38.0#18.0#119059#65th#latitude 43 motorsports
2011#7#0#0#0#0#39.0#28.4#605615#38th#fas lane racing
2012#13#0#0#0#0#39.5#32.8#1192015#40th#fas lane racing
