finish#start#car no#driver#owner / sponsor#car make
1#2#21#aj foyt#purolator ( wood brothers )#'71 mercury
2#6#6#charlie glotzbach#american brakeblok / signal stat ( cotton owens )#'71 dodge
3#8#31#jim vandiver#ol nixon#70 dodge
4#33#72#benny parsons#lg dewitt#'70 mercury
5#35#48#james hylton#pop kola ( james hylton )#'71 ford
6#16#3#cale yarborough#ray fox#'71 plymouth
7#23#5#david sisco#charlie mcgee#'72 chevrolet
8#21#25#jabe thomas#don robertson#'70 plymouth
9#15#4#john sears#j marvin mills heating & air ( j marvin mills )#'70 plymouth
10#13#23#vic elford#don robertson#'70 plymouth
11#26#3#tommy gale#frank vasko#'71 mercury
12#38#64#elmo langley#elmo langley#'71 ford
13#5#91#richard d brown#ralph mcnabb#'72 chevrolet
14#37#19#henley gray#henley gray#'71 ford
15#34#0#george altheide#george altheide#'70 dodge
16#4#12#bobby allison#coca - cola ( richard howard )#'72 chevrolet
17#20#76#ben arnold#ben arnold#'71 ford
18#7#79#frank warren#frank warren#'70 dodge
19#25#57#david ray boggs#david ray boggs#'70 dodge
20#27#86#ed hessert#neil castles#'70 dodge
21#30#44#larry dickson#giachetti brothers ( richard giachetti )#'71 ford
22#9#56#jim hurtubise#richard hammond#'70 chevrolet
23#14#90#bill dennis#junie donlavey#'72 ford
24#19#70#jd mcduffie#jd mcduffie#'71 chevrolet
25#3#14#coo coo marlin#cunningham - kelley ( hb cunningham )#'72 chevrolet
26#32#43#richard petty#stp ( petty enterprises )#'72 plymouth
27#12#2#dave marcis#dave marcis#'72 dodge
28#28#88#ron keselowski#roger lubinski#'70 dodge
29#36#45#bill seifert#bill seifert#'71 ford
30#18#97#red farmer#willie humphries#'72 ford
31#17#61#jimmy finger#bierschwale - haverlah ( don bierschwale )#'71 ford
32#22#67#buddy arrington#buddy arrington#'70 plymouth
33#1#71#bobby isaac#k & k insurance ( nord krauskopf )#'72 dodge
34#31#11#buddy baker#stp ( petty enterprises )#'72 dodge
35#10#16#mark donohue#american motors ( roger penske )#'72 matador
36#29#30#walter ballard#ballard racing ( vic ballard )#'71 ford
37#24#9#ramo stott#housby racing ( jack housby )#'72 dodge
38#39#10#bill champion#bill champion#'71 ford
39#11#24#cecil gordon#cecil gordon#71 mercury
