outcome#year#championship#surface#partner#opponents#score
runner - up#1995#du maurier open#hard#iva majoli#gabriela sabatini brenda schultz - mccarthy#4 - 6 , 6 - 0 , 6 - 3
runner - up#1996#italian open#clay#gigi fernández#arantxa sánchez vicario irina spîrlea#6 - 4 , 3 - 6 , 6 - 3
runner - up#1996#german open#clay#helena suková#meredith mcgrath larisa neiland#6 - 1 , 5 - 7 , 7 - 6 (7 - 4)
winner#1996#barilla indoors#hard#helena suková#nicole arendt natasha zvereva#7 - 5 , 6 - 4
runner - up#1997#tokyo , japan#carpet#gigi fernández#lindsay davenport natasha zvereva#6 - 4 , 6 - 3
winner#1997#hilton head#clay#mary joe fernández#lindsay davenport jana novotná#7 - 5 , 4 - 6 , 6 - 1
winner#1997#barilla indoors#hard#arantxa sánchez vicario#larisa neiland helena suková#4 - 6 , 6 - 4 , 6 - 1
winner#1998#tokyo , japan#carpet#mirjana lučić#lindsay davenport natasha zvereva#7 - 5 , 6 - 4
winner#1998#lipton championships#hard#jana novotná#arantxa sánchez vicario natasha zvereva#6 - 2 , 3 - 6 , 6 - 3
winner#1998#du maurier open#hard#jana novotná#yayuk basuki caroline vis#6 - 3 , 6 - 4
runner - up#1999#tokyo , japan#carpet#jana novotná#lindsay davenport natasha zvereva#6 - 2 , 6 - 3
winner#1999#indian wells , us#hard#anna kournikova#mary joe fernández jana novotná#6 - 2 , 6 - 2
winner#1999#ericsson open#hard#anna kournikova#mary joe fernández monica seles#6 - 0 , 4 - 6 , 7 - 6
winner#1999#italian open#clay#anna kournikova#alexandra fusai nathalie tauziat#6 - 4 , 6 - 1
winner#2000#tokyo , japan#carpet#mary pierce#alexandra fusai nathalie tauziat#6 - 4 , 6 - 1
winner#2000#du maurier open#hard#nathalie tauziat#julie halard - decugis ai sugiyama#6 - 3 , 3 - 6 , 6 - 4
winner#2000#barilla indoors#hard#anna kournikova#kimberly po anne - gaëlle sidot#6 - 3 , 6 - 4
runner - up#2000#kremlin cup#hard#anna kournikova#julie halard - decugis ai sugiyama#4 - 6 , 6 - 4 , 7 - 6 (7 - 5)
