season#episodes#timeslot (est)#season premiere#season finale#tv season#ranking#viewers (in millions)
1#22#monday 9:00pm (1999) friday 10:00pm (2000)#september 20 , 1999#may 19 , 2000#1999 - 2000#33rd#12.18
2#21#friday 10:00pm#october 20 , 2000#may 11 , 2001#2000 - 01#29th#13.1
3#23#friday 10:00pm#september 28 , 2001#may 17 , 2002#2001 - 02#14th#15.2
4#25#friday 10:00pm#september 27 , 2002#may 16 , 2003#2002 - 03#16th#14.83
5#25#tuesday 10:00pm#september 23 , 2003#may 18 , 2004#2003 - 04#21st#12.72
6#23#tuesday 10:00pm#september 21 , 2004#may 24 , 2005#2004 - 05#23rd#13.46
7#22#tuesday 10:00pm#september 20 , 2005#may 16 , 2006#2005 - 06#24th#13.78
8#22#tuesday 10:00pm#september 19 , 2006#may 22 , 2007#2006 - 07#38th#11.94
9#19#tuesday 10:00pm#september 25 , 2007#may 13 , 2008#2007 - 08#30th#11.33
10#22#tuesday 10:00pm#september 23 , 2008#june 2 , 2009#2008 - 09#39th#10.11
11#24#wednesday 9:00pm wednesday 10:00pm#september 23 , 2009#may 19 , 2010#2009 - 10#44th#8.81
13#23#wednesday 10:00pm#september 21 , 2011#may 23 , 2012#2011 - 12#67th#7.59
14#24#wednesday 9:00pm#september 26 , 2012#may 22 , 2013#2012 - 13#56th#7.30
