position#jersey#name#height (cm)#weight (kg)#birthdate#birthplace#previous club / team
g#29#marc behrend#185#84#11 january 1961#madison , wisconsin#university of wisconsin
g#1#bob mason#185#82#22 april 1961#international falls , minnesota#university of minnesota - duluth
d#21#chris chelios#185#86#25 january 1962#evergreen park , illinois#university of wisconsin
d#6#mark fusco#175#82#12 march 1961#woburn , massachusetts#harvard university
d#22#tom hirsch#193#95#27 january 1963#minneapolis , minnesota#university of minnesota
d#18#al iafrate#190#86#21 march 1966#dearborn , michigan#belleville bulls ( ohl )
d#28#david h jensen#185#86#3 may 1961#minneapolis , minnesota#birmingham south stars ( chl )
f#17#scott bjugstad#185#84#2 june 1961#minneapolis , minnesota#university of minnesota
f#13#bob brooke#188#94#18 december 1960#melrose , massachusetts#yale university
f#9#scott fusco#175#79#21 january 1963#woburn , massachusetts#harvard university
f#10#steve griffith#178#84#12 march 1961#saint paul , minnesota#university of minnesota
f#19#paul guay#183#88#2 september 1963#woonsocket , rhode island#providence college
f#23#john harrington#178#82#24 may 1957#virginia , minnesota#university of minnesota - duluth
f#7#david a jensen#185#79#19 august 1965#newton , massachusetts#belmont hill academy ( isl )
f#25#mark kumpel#183#86#march 7 , 1961 in#wakefield , massachusetts#university of lowell
f#16#pat lafontaine#178#83#22 february 1965#st louis , missouri#verdun juniors ( qmjhl )
f#26#corey millen#170#75#30 march 1964#duluth , minnesota#university of minnesota
f#12#ed olczyk#185#89#16 august 1966#chicago , illinois#stratford cullitons ( gojhl )
f#27#gary sampson#183#86#24 august 1959#atikokan , ontario#boston college
f#8#phil verchota#188#89#28 december 1956#preston , minnesota#university of minnesota
