year#date#type#eu council presidency#president - in - office#host city
1975#10 - 11 march#―#ireland#liam cosgrave#dublin
1975#16 - 17 july#―#italy#aldo moro#brussels
1975#1 - 2 december#―#italy#aldo moro#rome
1976#1 - 2 april#―#luxembourg#gaston thorn#luxembourg
1976#12 - 13 july#―#netherlands#joop den uyl#brussels
1976#29 - 30 november#―#netherlands#joop den uyl#the hague
1977#25 - 27 march#―#uk#james callaghan#rome
1977#29 - 30 june#―#uk#james callaghan#london
1977#5 - 6 december#―#belgium#leo tindemans#brussels
1978#7 - 8 april#―#denmark#anker jørgensen#copenhagen
1978#6 - 7 july#―#germany#helmut schmidt#bremen
1978#4 - 5 december#―#germany#helmut schmidt#brussels
1979#12 - 13 march#―#france#valéry giscard d'estaing#paris
1979#21 - 22 june#―#france#valéry giscard d'estaing#strasbourg
1979#29 - 30 november#―#ireland#jack lynch#dublin
1980#17 - 18 april#―#italy#francesco cossiga#luxembourg
1980#12 - 13 june#―#italy#francesco cossiga#venice
1980#1 - 2 december#―#luxembourg#pierre werner#luxembourg
1981#23 - 24 march#―#netherlands#dries van agt#maastricht
1981#29 - 30 june#―#netherlands#dries van agt#luxembourg
1981#26 - 27 november#―#uk#margaret thatcher#london
1982#29 - 30 march#―#belgium#wilfried martens#brussels
1982#28 - 29 june#―#belgium#wilfried martens#brussels
1982#3 - 4 december#―#denmark#poul schlüter#copenhagen
1983#21 - 22 march#―#germany#helmut kohl#brussels
1983#17 - 19 june#―#germany#helmut kohl#stuttgart
1983#4 - 6 december#―#greece#andreas papandreou#athens
1984#19 - 20 march#―#france#françois mitterrand#brussels
1984#25 - 26 june#―#france#françois mitterrand#fontainebleau
1984#3 - 4 december#―#ireland#garret fitzgerald#dublin
1985#29 - 30 march#―#italy#bettino craxi#brussels
1985#28 - 29 june#―#italy#bettino craxi#milan
1985#2 - 3 december#―#luxembourg#jacques santer#luxembourg
1986#26 - 27 june#―#netherlands#ruud lubbers#the hague
1986#5 - 6 december#―#uk#margaret thatcher#london
1987#29 - 30 june#―#belgium#wilfried martens#brussels
1987#4 - 5 december#―#denmark#poul schlüter#copenhagen
1988#11 - 13 february#―#germany#helmut kohl#brussels
1988#27 - 28 june#―#germany#helmut kohl#hanover
1988#2 - 3 december#―#greece#andreas papandreou#rhodes
1989#26 - 27 june#―#spain#felipe gonzález#madrid
1989#18 november#informal#france#françois mitterrand#paris
1989#8 - 9 december#―#france#françois mitterrand#strasbourg
1990#28 april#extraordinary#ireland#charles haughey#dublin
1990#25 - 26 june#―#ireland#charles haughey#dublin
1990#27 - 28 october#―#italy#giulio andreotti#rome
1990#14 - 15 december#―#italy#giulio andreotti#rome
1991#8 april#informal#luxembourg#jacques santer#luxembourg
1991#28 - 29 june#―#luxembourg#jacques santer#luxembourg
1991#9 - 10 december#―#netherlands#ruud lubbers#maastricht
1992#27 june#―#portugal#aníbal cavaco silva#lisbon
1992#16 october#―#uk#john major#birmingham
1992#11 - 12 december#―#uk#john major#edinburgh
1993#21 - 22 june#―#denmark#poul nyrup rasmussen#copenhagen
1993#29 october#―#belgium#jean - luc dehaene#brussels
1993#10 - 11 december#―#belgium#jean - luc dehaene#brussels
1994#24 - 25 june#―#greece#andreas papandreou#corfu
1994#15 july#―#germany#helmut kohl#brussels
1994#9 - 10 december#―#germany#helmut kohl#essen
1995#26 - 27 june#―#france#jacques chirac#cannes
1995#22 - 23 october#extraordinary#spain#felipe gonzález#majorca
1995#15 - 16 december#―#spain#felipe gonzález#madrid
1996#29 - 30 march#―#italy#lamberto dini#turin
1996#21 - 22 june#―#italy#romano prodi#florence
1996#5 october#extraordinary#ireland#john bruton#dublin
1996#13 - 14 december#―#ireland#john bruton#dublin
1997#23 may#informal#netherlands#wim kok#noordwijk
1997#16 - 17 june#―#netherlands#wim kok#amsterdam
