no#-#title#directed by#written by#canadian air date#us air date#production code#canadian viewers (million)
45#1#personal effects (part 2)#kelly makin#mark ellis & stephanie morgenstern#july 8 , 2011#july 8 , 2011#401#1.369
46#2#good cop#john fawcett#michael maclennan#july 15 , 2011#july 15 , 2011#402#1.508
47#3#run , jaime , run#kelly makin#ian weir#july 22 , 2011#july 22 , 2011#403#1.537
48#4#through a glass darkly#john fawcett#andrew wreggitt#july 29 , 2011#july 29 , 2011#404#1.430
49#5#the better man#david frazee#michael maclennan#august 5 , 2011#august 5 , 2011#405#1.254
50#6#a day in the life#jim donovan#mark ellis & stephanie morgenstern#august 12 , 2011#august 12 , 2011#406#1.406
51#7#shockwave#david frazee#larry bambrick#august 19 , 2011#august 19 , 2011#407#1.313
52#8#grounded#david frazee#karen walton#september 19 , 2011#october 18 , 2011#412#1.536
53#9#the war within#david frazee#daniel godwin & michael maclennan#september 27 , 2011#december 13 , 2011#408#1.349
54#10#the cost of doing business#david frazee#larry bambrick#october 4 , 2011#october 25 , 2011#409#1.309
55#11#wild card#brett sullivan#karen walton#october 11 , 2011#november 1 , 2011#410#1.263
56#12#a new life#kelly makin#adam barken#november 1 , 2011#november 8 , 2011#411#1.293
57#13#a call to arms#ã‰rik canuel#alex levine#november 8 , 2011#november 22 , 2011#413#1.215
58#14#day game#kelly makin#aubrey nealon#november 15 , 2011#november 29 , 2011#415#1.191
59#15#blue on blue#stefan pleszczynski#adam barken#november 22 , 2011#december 6 , 2011#416#1.229
60#16#team player#kelly makin#michael maclennan#november 28 , 2011#january 10 , 2012#414#1.452
61#17#priority of life#david frazee#mark ellis , stephanie morgenstern & alex levine#december 6 , 2011#january 17 , 2012#417#1.317
