rank :#prime minister :#party :#assumed office :#left office :#total time in office :
1#sir robert menzies (1894 - 1978)#united australia#26 april 1939#29 august 1941#18 years , 160 days
1#sir robert menzies (1894 - 1978)#liberal#19 december 1949#26 january 1966#18 years , 160 days
2#john howard (born 1939)#liberal#11 march 1996#3 december 2007#11years , 267days
3#bob hawke (born 1929)#labor#11 march 1983#20 december 1991#8years , 284days
4#malcolm fraser (born 1930)#liberal#11 november 1975#11 march 1983#7years , 120days
5#billy hughes (1862 - 1952)#labor#27 october 1915#9 february 1923#7years , 105days
5#billy hughes (1862 - 1952)#national labor#27 october 1915#9 february 1923#7years , 105days
5#billy hughes (1862 - 1952)#nationalist#27 october 1915#9 february 1923#7years , 105days
6#joseph lyons (1879 - 1939)#united australia#6 january 1932#7 april 1939#7years , 91days
7#stanley bruce (1883 - 1967)#nationalist#9 february 1923#22 october 1929#6years , 255days
8#alfred deakin (1856 - 1919)#protectionist#24 september 1903#27 april 1904#4 years , 313 days
8#alfred deakin (1856 - 1919)#protectionist#5 july 1905#13 november 1908#4 years , 313 days
8#alfred deakin (1856 - 1919)#commonwealth liberal#2 june 1909#29 april 1910#4 years , 313 days
9#andrew fisher (1862 - 1928)#labor#13 november 1908#2 june 1909#4 years , 297 days
9#andrew fisher (1862 - 1928)#labor#29 april 1910#24 june 1913#4 years , 297 days
9#andrew fisher (1862 - 1928)#labor#17 september 1914#27 october 1915#4 years , 297 days
10#ben chifley (1885 - 1951)#labor#13 july 1945#19 december 1949#4years , 159days
11#paul keating (born 1944)#labor#20 december 1991#11 march 1996#4years , 82days
12#john curtin (1885 - 1945)#labor#7 october 1941#5 july 1945#3years , 271days
13#john gorton (1911 - 2002)#liberal#10 january 1968#10 march 1971#3years , 59days
14#julia gillard (born 1961)#labor#24 june 2010#27 june 2013#3years , 3days
15#gough whitlam (born 1916)#labor#5 december 1972#11 november 1975#2years , 341days
16#kevin rudd (born 1957)#labor#3 december 2007#24 june 2010#2 years , 286 days
16#kevin rudd (born 1957)#labor#27 june 2013#18 september 2013#2 years , 286 days
17#sir edmund barton (1849 - 1920)#protectionist#1 january 1901#24 september 1903#2years , 266days
18#james scullin (1876 - 1953)#labor#22 october 1929#6 january 1932#2years , 76days
19#harold holt (1908 - 1967)#liberal#26 january 1966#19 december 1967#1year , 327days
20#william mcmahon (1908 - 1988)#liberal#10 march 1971#5 december 1972#1year , 270days
21#joseph cook (1860 - 1947)#commonwealth liberal#24 june 1913#17 september 1914#1year , 85days
22#george reid (1845 - 1918)#free trade#18 august 1904#5 july 1905#0years , 321days
23#chris watson (1867 - 1941)#labor#27 april 1904#18 august 1904#0years , 113days
25#tony abbott (born 1957)#liberal#18 september 2013#incumbent#0years , 136days
24#arthur fadden (1894 - 1973)#country#29 august 1941#7 october 1941#0years , 39days
26#john mcewen (1900 - 1980)#country#19 december 1967#10 january 1968#0years , 22days
27#sir earle page (1880 - 1961)#country#7 april 1939#26 april 1939#0years , 19days
28#frank forde (1890 - 1983)#labor#6 july 1945#13 july 1945#0years , 7days
