rank (2008)#federal subjects#russian name#2008 (rub)#2008 (usd)#2007 (rub)#2007 (usd)#2005 (rub)#2005 (usd)
1#moscow#москва#8441206#339647#6731189#263134#4135155#146199
2#tyumen oblast#тюменская область#3143607#126489#2785336#108884#2215584#78332
3#khanty - mansi#ханты - мансийский автономный округ#1937607#77963#1728340#67564#1399336#49474
4#moscow oblast#московская область#1685489#67819#1306077#51057#708062#25034
5#saint petersburg#санкт - петербург#1420830#57170#1109297#43364#666393#23560
6#sverdlovsk oblast#свердловская область#944408#38000#825036#32252#475576#16814
7#tatarstan#татарстан#923206#37147#770730#30129#482759#17068
8#krasnodar krai#краснодарский край#808704#32540#655298#25617#372930#13185
9#bashkortostan#башкортостан#749481#30157#601310#23506#381647#13493
10#krasnoyarsk krai#красноярский край#740233#29785#734414#28710#439737#15547
11#yamalo - nenets#ямало - ненецкий автономный округ#712606#28673#622748#24344#441722#15617
12#samara oblast#самарская область#706514#28428#600368#23469#401812#14206
13#chelyabinsk oblast#челябинская область#664974#26756#582945#22788#349957#12373
14#perm krai#пермский край#609230#24513#480023#18765#327273#11571
15#nizhny novgorod oblast#нижегородская область#597988#24061#473909#18526#299724#10597
16#rostov oblast#ростовская область#576386#23192#453061#17711#263052#9300
17#kemerovo oblast#кемеровская область#575942#23174#444352#17371#295378#10443
18#novosibirsk oblast#новосибирская область#460087#18512#382186#14940#235382#8322
19#irkutsk oblast#иркутская область#456706#18376#403031#15755#258096#9125
20#volgograd oblast#волгоградская область#431748#17372#333856#13051#203232#7185
21#orenburg oblast#оренбургская область#425045#17102#375073#14662#213138#7536
22#leningrad oblast#ленинградская область#383892#15447#312405#12212#205417#7263
23#omsk oblast#омская область#352938#14201#301803#11798#220686#7802
24#sakhalin oblast#сахалинская область#335878#13515#286049#11182#121014#4278
25#saratov oblast#саратовская область#330564#13301#261683#10230#170931#6043
26#primorsky krai#приморский край#319360#12850#263272#10292#186623#6598
27#yaroslavl oblast#белгородская область#319071#12838#178846#6991#114409#4045
28#sakha#якутия#304987#12272#246469#9635#183027#6471
29#vologda oblast#вологодская область#298126#11996#243948#9536#193966#6858
30#arkhangelsk oblast#архангельская область#298112#11995#286862#11214#166433#5884
31#komi#республика коми#295614#11895#242431#9477#171307#6057
32#khabarovsk krai#хабаровский край#289322#11641#228666#8939#133587#4723
33#altai krai#алтайский край#275084#11068#221119#8644#146569#5182
34#belgorod oblast#белгородская область#273213#10993#232640#9094#161194#5699
35#voronezh oblast#воронежская область#268842#10817#223751#8747#135686#4797
36#tomsk oblast#томская область#263172#10589#213774#8357#145194#5133
37#stavropol krai#ставропольский край#251726#10129#216059#8446#159579#5642
38#lipetsk oblast#липецкая область#240316#9670#205824#8046#139995#4950
39#tula oblast#тульская область#230606#9279#176866#6914#116221#4109
40#murmansk oblast#мурманская область#219952#8850#189980#7427#131252#4640
41#udmurt#удмуртия#215913#8688#192177#7513#132870#4698
42#dagestan#дагестан#211260#8500#166721#6517#90443#3198
43#tver oblast#тверская область#196952#7925#158883#6211#96897#3426
44#ulyanovsk oblast#ульяновская область#181716#7312#145921#5704#81838#2893
45#kaliningrad oblast#калининградская область#176257#7092#148294#5797#86927#3073
46#kursk oblast#курская область#167991#6759#132107#5164#86625#3063
47#chuvash#чувашия#157620#6342#121904#4765#69392#2453
48#kaluga oblast#калужская область#153253#6166#114449#4474#70954#2509
49#ulyanovsk oblast#ульяновская область#151134#6081#126714#4953#80584#2849
50#kirov oblast#кировская область#150883#6071#120239#4700#79801#2821
51#ryazan oblast#рязанская область#149710#6024#126103#4930#84383#2983
52#astrakhan oblast#астраханская область#147062#5917#105063#4107#70128#2479
53#penza oblast#пензенская область#145127#5839#119905#4687#74363#2629
54#zabaykalsky krai#забайкальский край#140866#5668#113230#4426#69647#2462
55#amur oblast#амурская область#136784#5504#114282#4467#76861#2717
56#bryansk oblast#брянская область#127020#5111#106144#4149#66692#2358
57#buryatia#бурятия#126830#5103#109554#4283#74913#2649
58#tambov oblast#тамбовская область#123220#4958#107596#4206#63615#2249
59#smolensk oblast#смоленская область#121564#4891#99141#3876#65526#2317
60#karelia#карелия#117217#4716#104623#4090#77125#2727
61#novgorod oblast#новгородская область#115479#4647#87560#3423#63848#2257
62#kurgan oblast#курганская область#106442#4283#82731#3234#50246#1776
63#oryol oblast#орловская область#95434#3840#79791#3119#53182#1880
64#mordovia#мордовия#94582#3806#77003#3010#44267#1565
65#nenets autonomous okrug#ненецкий автономный округ#91523#3683#98374#3846#44718#1581
66#ivanovo oblast#ивановская область#86084#3464#75785#2963#44415#1570
67#kostroma oblast#костромская область#81096#3263#68579#2681#44685#1580
68#kamchatka krai#камчатский край#78248#3148#67918#2655#43974#1555
69#khakassia#хакасия#74088#2981#64029#2503#41728#1475
70#pskov#псковская область#73448#2955#63108#2467#40583#1435
71#mari el#марий эл#67400#2712#56391#2204#33351#1179
72#chechnya#чечня#65624#2640#46782#1829#22899#810
73#kabardino - balkaria#кабардино - балкария#58629#2359#50385#1970#36833#1302
74#north ossetia - alania#северная осетия#57868#2328#53668#2098#31182#1102
75#magadan oblast#магаданская область#41949#1688#35424#1385#27168#961
76#adygea#адыгея#37236#1498#29158#1140#17029#602
77#karachay - cherkessia#карачаево - черкесия#35257#1419#28239#1104#16724#591
78#chukotka#чукотский автономный округ#30699#1235#21222#830#12355#437
79#jewish#еврейская автономная область#26695#1074#24607#962#14204#502
80#tuva#тыва#24409#982#19776#773#11663#412
81#kalmykia#калмыкия#20792#837#16651#651#9686#342
82#ingushetia#ингушетия#19200#773#14835#580#7419#262
