date#visitor#score#home#decision#attendance#record
february 2#minnesota#4 - 1#columbus#backstrom#18529#30 - 19 - 3
february 5#detroit#3 - 2#minnesota#backstrom#18568#30 - 19 - 4
february 7#dallas#1 - 0#minnesota#backstrom#18568#30 - 20 - 4
february 9#ny islanders#3 - 4#minnesota#backstrom#18568#31 - 20 - 4
february 10#minnesota#2 - 1#st louis#harding#16477#32 - 20 - 4
february 12#minnesota#2 - 4#edmonton#harding#16839#32 - 21 - 4
february 14#minnesota#5 - 4#vancouver#backstrom#18630#33 - 21 - 4
february 17#nashville#4 - 5#minnesota#backstrom#18568#34 - 21 - 4
february 19#vancouver#3 - 2#minnesota#backstrom#18568#34 - 21 - 5
february 20#minnesota#0 - 3#chicago#harding#17812#34 - 22 - 5
february 24#calgary#2 - 1#minnesota#backstrom#18568#34 - 23 - 5
february 26#minnesota#1 - 4#washington#backstrom#17391#34 - 24 - 5
february 27#minnesota#3 - 2#tampa bay#backstrom#17211#35 - 24 - 5
february 29#minnesota#3 - 2#florida#backstrom#16927#36 - 24 - 5
