name#born#age on mission#mission#mission dates#service
frank borman#march 14 , 1928 (age85)#40#apollo 8#december 21 - 27 , 1968#air force
jim lovell#march 25 , 1928 (age85)#40#apollo 8#december 21 - 27 , 1968#navy
bill anders#october 17 , 1933 (age80)#35#apollo 8#december 21 - 27 , 1968#air force
tom stafford#september 17 , 1930 (age83)#38#apollo 10#may 18 - 26 , 1969#air force
john young#september 24 , 1930 (age83)#38#apollo 10#may 18 - 26 , 1969#navy
eugene cernan#march 14 , 1934 (age79)#35#apollo 10#may 18 - 26 , 1969#navy
mike collins#october 31 , 1930 (age83)#38#apollo 11#july 16 - 24 , 1969#air force
dick gordon#october 5 , 1929 (age84)#40#apollo 12#november 14 - 24 , 1969#navy
jim lovell#march 25 , 1928 (age85)#42#apollo 13#april 11 - 17 , 1970#navy
jack swigert#august 30 , 1931#38#apollo 13#april 11 - 17 , 1970#nasa
fred haise#november 14 , 1933 (age80)#36#apollo 13#april 11 - 17 , 1970#nasa
stu roosa#august 16 , 1933#37#apollo 14#january 31 - february 9 , 1971#air force
al worden#february 7 , 1932 (age81)#39#apollo 15#july 26 - august 7 , 1971#air force
ken mattingly#march 17 , 1936 (age77)#36#apollo 16#april 16 - 27 , 1972#navy
ron evans#november 10 , 1933#39#apollo 17#december 7 - 19 , 1972#navy
