year#men 's singles#women 's singles#men 's doubles#women 's doubles#mixed doubles
1993#tomasz mendrek#eva lacinová#petr janda daniel gaspar#eva lacinová jitka lacinová#daniel gaspar jitka lacinová
1994#tomasz mendrek#jitka lacinová#tomasz mendrek richard hobzik#eva lacinová jitka lacinová#daniel gaspar jitka lacinová
1995#tomasz mendrek#markéta koudelková#tomasz mendrek ondřej lubas#eva lacinová jitka lacinová#michal koudelka markéta koudelková
1996#tomasz mendrek#markéta koudelková#petr janda daniel gaspar#jarka nováková jitka lacinová#daniel gaspar jitka lacinová
1997#tomasz mendrek#markéta koudelková#tomasz mendrek petr báša#markéta koudelková ludmila bášová#jan jurka dana kykalová
1998#jan fröhlich#markéta koudelková#zdeněk musil petr báša#markéta koudelková ludmila bášová#daniel gaspar jana daňhelková
1999#jan fröhlich#markéta koudelková#zdeněk musil petr báša#markéta koudelková ludmila bášová#michal koudelka markéta koudelková
2000#jan fröhlich#markéta koudelková#jan fröhlich petr martinec#markéta koudelková ludmila bášová#pavel kubiš eva melounová
2001#jan fröhlich#markéta koudelková#jan fröhlich petr martinec#eva brožová hana milisová#martin herout eva brožová
2002#jan fröhlich#martina benešová#rené neděla jiří skočdopole#ivana vilimková hana procházková#martin herout eva brožová
2003#jan fröhlich#markéta koudelková#jiří provaznik adam hobzik#eva brožová hana milisová#petr koukal markéta koudelková
2004#jan fröhlich#markéta koudelková#filip stádník michal svoboda#markéta koudelková kristína ludíková#jiří skočdopole hana procházková
2005#jan fröhlich#hana procházková#jan fröhlich jan vondra#eva brožová hana milisová#martin herout eva brožová
2006#jan fröhlich#eva brožová#stanislav kohoutek pavel florián#eva brožová hanka milisová#martin herout eva brožová
2007#petr koukal#eva titěrová#stanislav kohoutek pavel florián#eva titěrová hana milisová#martin herout eva titěrová
2008#petr koukal#kristína ludíková#stanislav kohoutek pavel florián#hana procházková kristína ludíková#pavel florián martina benešová
2009#petr koukal#martina benešová#jakub bitman pavel drančák#eva titěrová hana milisová#pavel florián martina benešová
2010#petr koukal#kristína ludíková#jakub bitman pavel drančák#hana kollarová martina benešová#jakub bitman alžběta bášová
2011#petr koukal#kristína ludíková#jakub bitman pavel drančák#kristína ludíková markéta mouritsen#jakub bitman alžběta bášová
