district#incumbent#party#first elected#results
north carolina 1#g k butterfield#democratic#2004#re - elected
north carolina 2#bob etheridge#democratic#1996#re - elected
north carolina 3#walter jones jr#republican#1994#re - elected
north carolina 4#david price#democratic#1996#re - elected
north carolina 5#virginia foxx#republican#2004#re - elected
north carolina 6#howard coble#republican#1984#re - elected
north carolina 7#mike mcintyre#democratic#1996#re - elected
north carolina 8#robin hayes#republican#1998#re - elected
north carolina 9#sue myrick#republican#1994#re - elected
north carolina 10#patrick mchenry#republican#2004#re - elected
north carolina 11#charles taylor#republican#1990#lost re - election democratic gain
north carolina 12#mel watt#democratic#1992#re - elected
north carolina 13#brad miller#democratic#2002#re - elected
