parish (prestegjeld)#sub - parish (sogn)#church name#year built#location of the church
hafslo parish#hafslo#hafslo kyrkje#1878#hafslo
hafslo parish#hafslo#veitastrond kapell#1928#veitastrond
hafslo parish#solvorn#solvorn kyrkje#1883#solvorn
hafslo parish#solvorn#urnes stavkyrkje#1130#urnes
jostedal parish#fet og joranger#fet kyrkje#1894#fet
jostedal parish#fet og joranger#joranger kyrkje#1660#joranger
jostedal parish#gaupne#gaupne kyrkje#1908#gaupne
jostedal parish#gaupne#gaupne gamle kyrkje#1647#gaupne
jostedal parish#jostedal#jostedal kyrkje#1660#jostedal
luster parish#dale#dale kyrkje#1250#luster
luster parish#fortun#fortun kyrkje#1879#fortun
