year#western champion#result#eastern champion#finals mvp
1999#houston comets#2 - 1#new york liberty#cynthia cooper
2000#houston comets#2 - 0#new york liberty#cynthia cooper
2001#los angeles sparks#2 - 0#charlotte sting#lisa leslie
2002#los angeles sparks#2 - 0#new york liberty#lisa leslie
2003#los angeles sparks#1 - 2#detroit shock#ruth riley
2004#seattle storm#2 - 1#connecticut sun#betty lennox
2005#sacramento monarchs#3 - 1#connecticut sun#yolanda griffith
2006#sacramento monarchs#2 - 3#detroit shock#deanna nolan
2007#phoenix mercury#3 - 2#detroit shock#cappie pondexter
2008#san antonio silver stars#0 - 3#detroit shock#katie smith
2009#phoenix mercury#3 - 2#indiana fever#diana taurasi
2010#seattle storm#3 - 0#atlanta dream#lauren jackson
2011#minnesota lynx#3 - 0#atlanta dream#seimone augustus
2012#minnesota lynx#1 - 3#indiana fever#tamika catchings
2013#minnesota lynx#3 - 0#atlanta dream#maya moore
