date#opponent#score#loss#attendance#record
april 3#mariners#3 - 2#langston (0 - 1)#46163#1 - 0
april 5#mariners#11 - 1#bankhead (0 - 1)#16045#2 - 0
april 6#mariners#11 - 3#campbell (0 - 1)#19087#3 - 0
april 7#white sox#7 - 1#c young (0 - 1)#20585#3 - 1
april 8#white sox#7 - 4#moore (0 - 1)#32881#3 - 2
april 9#white sox#4 - 2#reuss (1 - 1)#45110#4 - 2
april 10#angels#4 - 0#finley (1 - 1)#23820#5 - 2
april 11#angels#7 - 1#davis (1 - 1)#23322#5 - 3
april 12#angels#5 - 0#c young (0 - 2)#24650#5 - 4
april 13#angels#5 - 0#abbott (0 - 2)#24137#6 - 4
april 14#white sox#7 - 4#pérez (1 - 1)#37950#7 - 4
april 15#white sox#7 - 4#welch (2 - 1)#15748#7 - 5
april 16#white sox#3 - 2#king (0 - 3)#20969#8 - 5
april 17#mariners#7 - 2#c young (0 - 3)#14827#8 - 6
april 18#mariners#5 - 3#reed (1 - 2)#9670#9 - 6
april 19#mariners#7 - 5#langston (2 - 2)#11328#10 - 6
april 21#angels#10 - 6#finley (2 - 2)#26903#11 - 6
april 22#angels#4 - 3#blyleven (2 - 1)#33172#12 - 6
april 23#angels#2 - 0#mccaskill (3 - 1)#25681#13 - 6
april 24#blue jays#5 - 4#henke (1 - 2)#25099#14 - 6
april 25#blue jays#3 - 1#cerutti (0 - 1)#12437#15 - 6
april 26#orioles#2 - 1#welch (3 - 2)#17060#15 - 7
april 27#orioles#9 - 4#thurmond (0 - 1)#21423#16 - 7
april 28#tigers#2 - 1#gibson (1 - 1)#26594#17 - 7
april 29#tigers#3 - 2#alexander (3 - 1)#36313#18 - 7
april 30#tigers#7 - 2#davis (2 - 2)#36009#18 - 8
