country#skip#ends won#ends lost#blank ends f / a#stolen ends for#stolen ends against#shot %
canada#kevin martin#47#33#1 / 6#11#2#88
scotland#david murdoch#45#38#6 / 11#11#6#83
switzerland#ralph stöckli#44#41#4 / 11#13#12#80
norway#thomas ulsrud#42#37#14 / 4#14#10#83
united states#john shuster#49#41#4 / 7#19#10#78
germany#andy kapp#45#46#6 / 11#10#9#81
denmark#ulrik schmidt#44#44#10 / 5#12#10#79
france#thomas dufour#33#39#16 / 3#6#12#75
china#wang fengchun#45#47#4 / 7#11#11#81
japan#yusuke morozumi#38#45#4 / 7#9#13#79
czech republic#jiří snítil#39#46#9 / 3#8#16#75
finland#kalle kiiskinen#35#49#2 / 5#7#21#74
