season#series#points#position#driver
2001#queensland formula ford championship#216#2nd#chris gilmour
2002#queensland formula ford championship#234#2nd#chris gilmour
2003#queensland formula ford championship#222#1st#chris gilmour
2004#australian formula 3 championship#235#2nd#chris gilmour
2005#australian formula 3 championship#142#4th#chris gilmour
2006#australian formula 3 championship#150#4th#chris gilmour
2007#australian formula 3 championship#52#8th#chris gilmour
2008#australian formula 3 championship - national class#228#1st#chris gilmour
2009#australian formula 3 championship - national class#93#4th#chris gilmour
2010#australian formula 3 championship#90#5th#chris gilmour
2011#australian formula 3 championship#210#1st#chris gilmour
