date#visitor#score#home#decision#attendance#record
march 1#pittsburgh#4 - 5#ottawa#gerber#20153#37 - 23 - 6
march 3#ottawa#1 - 3#anaheim#gerber#17174#37 - 24 - 6
march 5#ottawa#2 - 3#san jose#gerber#17496#37 - 24 - 7
march 6#ottawa#0 - 2#los angeles#gerber#17580#37 - 25 - 7
march 8#ottawa#4 - 2#phoenix#gerber#16922#38 - 25 - 7
march 11#boston#1 - 4#ottawa#gerber#20143#39 - 25 - 7
march 13#ottawa#3 - 0#montreal#gerber#21273#40 - 25 - 7
march 16#ottawa#1 - 5#carolina#gerber#18680#40 - 26 - 7
march 20#st louis#2 - 3#ottawa#gerber#20027#41 - 26 - 7
march 22#toronto#5 - 4#ottawa#gerber#20183#41 - 27 - 7
march 24#ottawa#5 - 7#montreal#emery#21273#41 - 28 - 7
march 25#ottawa#6 - 3#buffalo#gerber#18690#42 - 28 - 7
march 27#buffalo#4 - 3#ottawa#gerber#19883#42 - 28 - 8
march 29#ottawa#0 - 4#boston#gerber#17565#42 - 29 - 8
