date#opponent#score#loss#attendance#record
may 1#dodgers#2 - 1#chacón (1 - 1)#46243#6 - 16
may 2#padres#5 - 4#francis (1 - 1)#20966#6 - 17
may 3#padres#2 - 1#witasick (0 - 1)#22547#6 - 18
may 4#padres#8 - 7 (12)#carvajal (0 - 1)#25444#6 - 19
may 6#marlins#7 - 0#kennedy (1 - 4)#21566#6 - 20
may 7#marlins#4 - 1#chacón (1 - 2)#26218#6 - 21
may 8#marlins#8 - 3#leiter (1 - 3)#17538#7 - 21
may 9#braves#7 - 6#hudson (3 - 2)#20307#8 - 21
may 10#braves#9 - 5#jennings (1 - 4)#20415#8 - 22
may 11#braves#6 - 5#kolb (1 - 3)#19631#9 - 22
may 12#diamondbacks#6 - 3#chacón (1 - 3)#18184#9 - 23
may 13#diamondbacks#18 - 3#halsey (2 - 2)#20233#10 - 23
may 14#diamondbacks#10 - 4#wright (2 - 3)#23367#10 - 24
may 15#diamondbacks#5 - 4#jennings (1 - 5)#28071#10 - 25
may 17#giants#9 - 4#lowry (1 - 5)#20026#11 - 25
may 18#giants#3 - 2#fuentes (0 - 3)#18620#11 - 26
may 19#giants#3 - 1#tomko (3 - 6)#21877#12 - 26
may 20#pirates#9 - 4#wright (2 - 4)#31656#12 - 27
may 21#pirates#8 - 3#jennings (1 - 6)#37504#12 - 28
may 22#pirates#4 - 3#fogg (3 - 3)#20853#13 - 28
may 23#brewers#2 - 1#chacón (1 - 4)#11855#13 - 29
may 24#brewers#6 - 1#francis (4 - 2)#17759#13 - 30
may 25#brewers#11 - 1#wright (2 - 5)#24916#13 - 31
may 26#cubs#5 - 2#zambrano (3 - 3)#38393#14 - 31
may 27#cubs#10 - 3#kennedy (3 - 5)#38771#14 - 32
may 28#cubs#5 - 1#b kim (0 - 4)#39368#14 - 33
may 29#cubs#11 - 6#carvajal (0 - 2)#40322#14 - 34
may 30#cardinals#5 - 4#witasick (0 - 2)#34239#14 - 35
may 31#cardinals#2 - 1#mulder (7 - 2)#23519#15 - 35
