date#visitor#score#home#decision#attendance#record
november 1#philadelphia#2 - 5#montreal#biron#21173#7 - 4 - 0
november 2#philadelphia#3 - 2#washington#niittymaki#16055#8 - 4 - 0
november 5#philadelphia#0 - 2#ny rangers#biron#18200#8 - 5 - 0
november 7#philadelphia#3 - 1#pittsburgh#biron#17132#9 - 5 - 0
november 8#philadelphia#1 - 4#new jersey#biron#14948#9 - 6 - 0
november 10#pittsburgh#2 - 5#philadelphia#biron#19859#10 - 6 - 0
november 12#ny islanders#2 - 3#philadelphia#biron#19312#11 - 6 - 0
november 15#ny rangers#4 - 3#philadelphia#biron#19571#11 - 6 - 1
november 17#new jersey#6 - 2#philadelphia#biron#19621#11 - 7 - 1
november 21#philadelphia#6 - 3#carolina#biron#16351#12 - 7 - 1
november 23#washington#4 - 3#philadelphia#biron#19727#12 - 7 - 2
november 24#philadelphia#4 - 3#ottawa#niittymaki#20128#13 - 7 - 2
november 26#boston#6 - 3#philadelphia#niittymaki#19457#13 - 8 - 2
november 28#philadelphia#3 - 1#carolina#biron#15108#14 - 8 - 2
