year#mens singles#womens singles#mens doubles#womens doubles#mixed doubles
1997#eduards loze#kristīne šefere#eduards loze mārtiņš kažemaks#kristīne šefere margarita mikelsone#eduards loze kristīne šefere
1998#eduards loze#margarita mikelsone#eduards loze mārtiņš kažemaks#kristine tiruma dace šneidere#eduards loze kristīne šefere
1999#eduards loze#dace šneidere#eduards loze mārtiņš kažemaks#kristīne šefere margarita mikelsone#eduards loze kristīne šefere
2000#mārtiņš kažemaks#kristīne šefere#mārtiņš kažemaks edijs līviņš#kristīne šefere dace šneidere#mārtiņš kažemaks margarita mikelsone
2001#eduards loze#kristīne šefere#eduards loze mārtiņš kažemaks#kristīne šefere margarita mikelsone#reinis belasovs kristīne šefere
2002#eduards loze#kristīne šefere#eduards loze mārtiņš kažemaks#kristīne šefere margarita mikelsone#imants kelmers kristīne šefere
2003#eduards loze#kristīne šefere#karlis vidass guntis lavrinovičs#kristīne šefere margarita mikelsone#raimonds cipe kristīne šefere
2004#karlis vidass#margarita mikelsone#karlis vidass guntis lavrinovičs#kristīne šefere margarita mikelsone#karlis vidass kristine kisele
2005#karlis vidass#kristīne šefere#karlis vidass guntis lavrinovičs#kristīne šefere margarita mikelsone#aivars terauds kristīne šefere
2006#edijs līviņš#kristīne šefere#karlis vidass guntis lavrinovičs#kristīne šefere margarita mikelsone#eduards loze kristīne šefere
2007#eduards loze#kristīne šefere#eduards loze edijs līviņš#kristīne šefere madara puķīte#eduards loze kristīne šefere
2008#kārlis vidass#kristīne šefere#karlis vidass guntis lavrinovičs#kristīne šefere madara puķīte#eduards loze kristīne šefere
2009#edijs līviņš#kristīne šefere#eduards loze edijs līviņš#kristīne šefere dace šneidere#eduards loze kristīne šefere
2010#eduards loze#kristīne šefere#raimonds cipe jānis valeinis#kristīne šefere ieva pope#guntis lavrinovičs kristīne šefere
