date#opponent#score#loss#attendance#record
may 1#angels#6 - 3#mccaskill (0 - 1)#24112#14 - 7
may 2#angels#3 - 2#stieb (1 - 3)#23824#14 - 8
may 3#mariners#5 - 4#barojas (0 - 3)#12370#15 - 8
may 4#mariners#8 - 1#leal (2 - 2)#14952#15 - 9
may 5#mariners#4 - 1#clancy (0 - 1)#11500#15 - 10
may 7#athletics#10 - 1#sutton (2 - 3)#21292#16 - 10
may 8#athletics#6 - 4#alexander (4 - 1)#18102#16 - 11
may 10#mariners#8 - 3#langston (4 - 3)#20116#17 - 11
may 11#mariners#4 - 2#young (2 - 4)#32398#18 - 11
may 12#mariners#9 - 5#beattie (1 - 4)#25181#19 - 11
may 14#angels#6 - 3#slaton (3 - 2)#22445#20 - 11
may 15#angels#9 - 6#caudill (4 - 3)#18119#20 - 12
may 17#twins#7 - 6 (11)#leal (2 - 3)#19253#20 - 13
may 18#twins#3 - 1#smithson (4 - 3)#16824#21 - 13
may 19#twins#8 - 2#alexander (5 - 2)#25151#21 - 14
may 20#white sox#6 - 1#seaver (4 - 2)#44715#22 - 14
may 21#white sox#4 - 3#james (1 - 1)#20159#23 - 14
may 22#white sox#10 - 0#dotson (2 - 2)#22447#24 - 14
may 23#indians#6 - 5#waddell (1 - 3)#4333#25 - 14
may 24#indians#7 - 6#creel (0 - 2)#8502#26 - 14
may 25#indians#10 - 7#thompson (1 - 2)#7345#27 - 14
may 26#indians#6 - 5#creel (0 - 3)#13255#28 - 14
may 27#white sox#postponed (rain) rescheduled for august 23#postponed (rain) rescheduled for august 23#postponed (rain) rescheduled for august 23#postponed (rain) rescheduled for august 23
may 28#white sox#6 - 1#dotson (2 - 3)#14598#29 - 14
may 29#white sox#8 - 5#clancy (1 - 2)#18953#29 - 15
may 31#indians#7 - 2#clark (1 - 1)#24166#30 - 15
