date#opponent#score#loss#attendance#record
july 1#red sox#9 - 7#alexander (5 - 4)#32729#40 - 38
july 2#red sox#4 - 2#clemens (14 - 1)#27493#41 - 38
july 3#red sox#8 - 5#boyd (10 - 6)#21123#42 - 38
july 4#angels#9 - 1#stieb (2 - 9)#30283#42 - 39
july 5#angels#7 - 3#romanick (5 - 7)#40426#43 - 39
july 6#angels#8 - 2#lamp (2 - 5)#36197#43 - 40
july 7#mariners#7 - 5#morgan (6 - 8)#26208#44 - 40
july 8#mariners#8 - 5#cerutti (4 - 2)#28241#44 - 41
july 9#mariners#6 - 5#moore (5 - 8)#30044#45 - 41
july 10#athletics#8 - 4#plunk (2 - 5)#28172#46 - 41
july 11#athletics#6 - 5#rijo (3 - 8)#30370#47 - 41
july 12#athletics#5 - 3#key (8 - 6)#35470#47 - 42
july 13#athletics#10 - 5#caudill (2 - 1)#37138#47 - 43
july 17#angels#8 - 5#sutton (8 - 6)#31585#48 - 43
july 18#angels#2 - 0#mccaskill (10 - 6)#31672#49 - 43
july 19#angels#9 - 3#stieb (2 - 10)#30577#49 - 44
july 20#angels#6 - 3 (10)#corbett (2 - 2)#27795#50 - 44
july 21#mariners#8 - 3#huismann (2 - 3)#17823#51 - 44
july 22#mariners#8 - 7 (12)#caudill (2 - 2)#10152#51 - 45
july 23#mariners#6 - 2#moore (6 - 10)#11485#52 - 45
july 25#athletics#6 - 5 (10)#caudill (2 - 3)#12778#52 - 46
july 26#athletics#2 - 0#cerutti (5 - 3)#22168#52 - 47
july 27#athletics#1 - 0 (15)#clarke (0 - 1)#21628#52 - 48
july 28#royals#6 - 0#leibrandt (9 - 7)#40468#53 - 48
july 29#royals#5 - 2#bankhead (4 - 5)#27292#54 - 48
july 30#royals#7 - 2#leonard (6 - 10)#35750#55 - 48
