dam constructed#year completed#impounded body of water#reservoir capacity#dam wall height#dam type
blowering dam#1968#blowering reservoir#ml ( 10 6cuft)#-#rockfill embankment
deep creek dam#1961#deep creek reservoir#ml ( 10 6cuft)#-#concrete gravity
eucumbene dam#1958#lake eucumbene#ml ( 10 6cuft)#-#earthfill embankment
geehi dam#1966#geehi reservoir#ml ( 10 6cuft)#-#rockfill embankment
guthega dam#1955#guthega reservoir#ml ( 10 6cuft)#-#concrete gravity
happy jacks dam#1959#happy jacks pondage#ml ( 10 6cuft)#-#concrete gravity
island bend dam#1965#island bend pondage#ml ( 10 6cuft)#-#concrete gravity
jindabyne dam#1967#lake jindabyne#ml ( 10 6cuft)#-#rockfill embankment
jounama dam#1968#jounama pondage#ml ( 10 6cuft)#-#rockfill embankment
khancoban dam#1966#khancoban reservoir#ml ( 10 6cuft)#-#earthfill embankment
murray two dam#1968#murray two pondage#ml ( 10 6cuft)#-#concrete arch
talbingo dam#1970#talbingo reservoir#ml ( 10 6cuft)#-#rockfill embankment
tantangara dam#1960#tantangara reservoir#ml ( 10 6cuft)#-#concrete gravity
tooma dam#1961#tooma reservoir#ml ( 10 6cuft)#-#concrete embankment
tumut pond dam#1959#tumut pond reservoir#ml ( 10 6cuft)#-#concrete arch
tumut two dam#1961#tumut two pondage#ml ( 10 6cuft)#-#concrete gravity
