date#opponent#score#loss#attendance#record
june 1#white sox#8 - 4#ritchie (3 - 7)#37707#27 - 28
june 2#white sox#4 - 3#wright (5 - 6)#37760#28 - 28
june 4#twins#23 - 2#drese (5 - 4)#14029#28 - 29
june 5#twins#6 - 4#milton (7 - 5)#15617#29 - 29
june 6#twins#8 - 3#colón (7 - 4)#15553#29 - 30
june 7#mets#4 - 3#báez (5 - 5)#39986#29 - 31
june 8#mets#8 - 6#finley (4 - 7)#41474#29 - 32
june 9#mets#8 - 3#estes (2 - 5)#39436#30 - 32
june 10#phillies#3 - 1#sabathia (5 - 5)#28440#30 - 33
june 11#phillies#5 - 1#wolf (3 - 5)#30238#31 - 33
june 12#phillies#7 - 3#paronto (0 - 1)#35783#31 - 34
june 13#orioles#2 - 1 (10)#roberts (3 - 2)#26745#32 - 34
june 14#rockies#5 - 3#thomson (6 - 6)#40156#33 - 34
june 15#rockies#7 - 4#paronto (0 - 2)#41870#33 - 35
june 16#rockies#5 - 4#neagle (4 - 4)#40792#34 - 35
june 18#marlins#4 - 0#finley (4 - 8)#9724#34 - 36
june 19#marlins#2 - 1#riggan (1 - 1)#9428#34 - 37
june 20#marlins#3 - 0 (6)#drese (7 - 5)#8045#34 - 38
june 21#expos#3 - 1#sabathia (5 - 6)#7494#34 - 39
june 22#expos#5 - 4#day (2 - 1)#10180#35 - 39
june 23#expos#7 - 2#finley (4 - 9)#13557#35 - 40
june 25#red sox#4 - 2#castillo (5 - 8)#34064#36 - 40
june 26#red sox#7 - 4#drese (7 - 6)#32255#36 - 41
june 28#diamondbacks#8 - 2#batista (4 - 5)#42586#37 - 41
june 29#diamondbacks#4 - 2#finley (4 - 10)#42466#37 - 42
june 30#diamondbacks#5 - 2#báez (6 - 6)#42221#37 - 43
