name#years#gender#area#authority#decile
chanel college#7 - 13#coed#masterton#integrated#5
douglas park school#1 - 6#coed#masterton#state#4
fernridge school#1 - 6#coed#fernridge#state#4
hadlow preparatory school#1 - 8#coed#masterton#integrated#8
lakeview school#1 - 8#coed#masterton#state#2
makoura college#9 - 13#coed#masterton#state#2
masterton intermediate#7 - 8#coed#masterton#state#5
masterton primary school#1 - 6#coed#kuripuni#state#3
mauriceville school#1 - 8#coed#mauriceville#state#5
opaki school#1 - 8#coed#opaki#state#10
rathkeale college#9 - 13#boys#opaki#integrated#9
solway college#7 - 13#girls#masterton#integrated#8
solway school#1 - 6#coed#masterton#state#6
st matthew 's collegiate#7 - 13#girls#masterton#integrated#9
st patrick 's school#1 - 6#coed#masterton#integrated#5
tinui school#1 - 8#coed#tinui#state#6
tkkm o wairarapa#1 - 15#coed#masterton#state#2
wainuioru school#1 - 8#coed#wainuioru#state#9
wairarapa college#9 - 13#coed#masterton#state#6
wairarapa teen parent unit#9 - 13#-#masterton#state#1
whareama school#1 - 8#coed#whareama#state#10
