date#opponent#score#loss#record
september 1#giants#4 - 1#rueter (7 - 11)#56 - 76
september 2#giants#6 - 5#schmidt (15 - 6)#57 - 76
september 3#padres#7 - 6#dohmann (0 - 2)#57 - 77
september 4#padres#8 - 2#tankersley (0 - 5)#58 - 77
september 5#padres#5 - 2#lawrence (13 - 12)#59 - 77
september 7#giants#8 - 7#christiansen (4 - 3)#60 - 77
september 8#giants#5 - 3#reed (3 - 5)#60 - 78
september 9#padres#9 - 7#linebrink (7 - 2)#61 - 78
september 10#padres#10 - 4#harikkala (6 - 4)#61 - 79
september 11#padres#13 - 2#eaton (9 - 13)#62 - 79
september 12#padres#15 - 2#reed (3 - 6)#62 - 80
september 13#diamondbacks#9 - 2#fossum (4 - 13)#63 - 80
september 14#diamondbacks#4 - 3 (13)#reed (3 - 7)#63 - 81
september 15#diamondbacks#3 - 2#estes (14 - 7)#63 - 82
september 16#diamondbacks#8 - 5#dohmann (0 - 3)#63 - 83
september 17#dodgers#8 - 6 (10)#chacón (1 - 8)#63 - 84
september 18#dodgers#8 - 1#pérez (6 - 6)#64 - 84
september 19#dodgers#7 - 6#chacón (1 - 9)#64 - 85
september 22#diamondbacks#4 - 2#johnson (14 - 14)#65 - 85
september 23#diamondbacks#7 - 1#webb (6 - 16)#66 - 85
september 23#diamondbacks#2 - 1 (10)#choate (2 - 4)#67 - 85
september 24#cardinals#5 - 4#jennings (11 - 12)#67 - 86
september 25#cardinals#10 - 6#harikkala (6 - 5)#67 - 87
september 26#cardinals#9 - 3#gissell (0 - 1)#67 - 88
september 27#dodgers#8 - 7#reed (3 - 8)#67 - 89
september 28#dodgers#5 - 4#harikkala (6 - 6)#67 - 90
september 29#dodgers#4 - 1#brazobán (4 - 2)#68 - 90
september 30#dodgers#4 - 2 (11)#fuentes (2 - 4)#68 - 91
