date#opponent#score#loss#attendance#record
april 9#mariners#8 - 6#lemanczyk (0 - 1)#22588#0 - 1
april 11#mariners#10 - 7 (11)#dressler (0 - 1)#6104#1 - 1
april 12#mariners#3 - 2 (10)#garvin (0 - 1)#6773#1 - 2
april 13#mariners#5 - 1#lemanczyk (0 - 2)#4567#1 - 3
april 14#brewers#postponed (rain) rescheduled for july 13#postponed (rain) rescheduled for july 13#postponed (rain) rescheduled for july 13#postponed (rain) rescheduled for july 13
april 16#brewers#11 - 2#slaton (0 - 1)#12688#2 - 3
april 17#brewers#1 - 0#sorensen (1 - 1)#11235#3 - 3
april 19#indians#8 - 1#clancy (0 - 1)#61753#3 - 4
april 20#indians#5 - 3#denny (0 - 2)#11220#4 - 4
april 21#royals#7 - 1#gale (0 - 2)#21117#5 - 4
april 22#royals#7 - 2#mirabella (1 - 1)#16993#5 - 5
april 23#royals#7 - 4#mclaughlin (0 - 1)#18855#5 - 6
april 25#brewers#5 - 3#sorensen (1 - 2)#9902#6 - 6
april 26#brewers#4 - 0#caldwell (2 - 1)#11038#7 - 6
april 27#brewers#8 - 2#haas (1 - 3)#11099#8 - 6
april 28#royals#postponed (rain) rescheduled for august 8#postponed (rain) rescheduled for august 8#postponed (rain) rescheduled for august 8#postponed (rain) rescheduled for august 8
april 29#royals#3 - 1#leonard (0 - 3)#11553#9 - 6
april 30#royals#3 - 0#jefferson (0 - 1)#14029#9 - 7
