townland#area ( acres )#barony#civil parish#poor law union
aghacross#355#condons & clangibbon#aghacross#mitchelstown
ardglare#239#condons & clangibbon#brigown#mitchelstown
ballard#442#condons & clangibbon#macroney#fermoy
ballinglanna north#364#condons & clangibbon#kilcrumper#fermoy
ballinrush#370#condons & clangibbon#kilcrumper#fermoy
ballinrush#604#condons & clangibbon#kilworth#fermoy
ballinveelig#147#condons & clangibbon#clondulane#fermoy
ballinvoher#1261#condons & clangibbon#kilworth#fermoy
ballinwillin#138#condons & clangibbon#brigown#mitchelstown
ballyadack north#196#condons & clangibbon#kilphelan#mitchelstown
ballyadack south#113#condons & clangibbon#kilphelan#mitchelstown
ballyarthur#126#condons & clangibbon#fermoy#fermoy
ballyarthur#852#condons & clangibbon#marshalstown#mitchelstown
ballybeg#248#condons & clangibbon#brigown#mitchelstown
ballybeg#92#condons & clangibbon#glanworth#mitchelstown
ballyderown#460#condons & clangibbon#kilcrumper#fermoy
ballydorgan#499#condons & clangibbon#castlelyons#fermoy
ballyenahan north#693#condons & clangibbon#derryvillane#mitchelstown
ballygiblin#192#condons & clangibbon#brigown#mitchelstown
ballykearney#225#condons & clangibbon#kilgullane#mitchelstown
ballykenly#141#condons & clangibbon#glanworth#mitchelstown
ballynabrock#347#condons & clangibbon#brigown#mitchelstown
ballynacaheragh#248#condons & clangibbon#glanworth#mitchelstown
ballynacarriga#238#condons & clangibbon#kilcrumper#fermoy
ballynafauna#256#condons & clangibbon#clondulane#fermoy
ballynahow (murrogh)#122#condons & clangibbon#glanworth#fermoy
ballynahow (spiers)#174#condons & clangibbon#glanworth#fermoy
ballynalacken#529#condons & clangibbon#leitrim#fermoy
ballynamona#126#condons & clangibbon#clondulane#fermoy
ballynamona#370#condons & clangibbon#brigown#mitchelstown
ballynamuddagh#933#condons & clangibbon#leitrim#fermoy
ballynaparka north#172#condons & clangibbon#leitrim#fermoy
ballynaparka south#123#condons & clangibbon#leitrim#fermoy
ballynoe#148#condons & clangibbon#fermoy#fermoy
ballynoe east#92#condons & clangibbon#glanworth#fermoy
ballyshurdane#381#condons & clangibbon#templemolaga#mitchelstown
ballyvadona#400#condons & clangibbon#clondulane#fermoy
ballyvisteen#388#condons & clangibbon#kildorrery#mitchelstown
ballyvolock#148#condons & clangibbon#glanworth#fermoy
baunnanooneeny#250#condons & clangibbon#marshalstown#mitchelstown
bawnanearla#58#condons & clangibbon#kilphelan#mitchelstown
bawnnaglogh#81#condons & clangibbon#clondulane#fermoy
bettyville#182#condons & clangibbon#clondulane#fermoy
billeragh east#905#condons & clangibbon#macroney#fermoy
billeragh west#810#condons & clangibbon#macroney#fermoy
boleynanoultagh#589#condons & clangibbon#kildorrery#mitchelstown
