name#date of birth#height#weight#spike#block
mohamed trabelsi#15.09.1981#202#92#340#320
mehdi gara#01.03.1981#189#78#332#317
walid ben abbes#19.06.1980#186#76#331#308
samir sellami#13.07.1977#194#82#320#308
chaker ghezal#14.01.1977#199#90#352#335
khaled belaã¯d#30.12.1973#195#82#326#312
marouane fehri#01.07.1979#197#79#325#306
noureddine hfaiedh#27.08.1973#200#86#350#315
mehrez berriri#13.04.1975#186#80#328#305
ghazi guidara#18.05.1974#186#75#326#305
mohamed slim chekili#15.03.1985#198#82#328#309
hosni karamosly#01.06.1980#197#82#338#315
