total no#celebrity#director#original air date#viewers
1#shaun majumder#scott harper#11 october 2007#n / a
2#margot kidder#margaret slaght#18 october 2007#n / a
3#steven page#david langer#25 october 2007#n / a
4#sonja smits#karen pinker#1 november 2007#n / a
5#chantal kreviazuk#nadine schwartz#8 november 2007#n / a
6#major - general lewis mackenzie#richard martyn#15 november 2007#n / a
7#mary walsh#matt gallagher#22 november 2007#n / a
8#randy bachman#margaret slaght#29 november 2007#n / a
9#scott thompson#scott harper#6 december 2007#n / a
10#don cherry#richard martyn#10 january 2008#n / a
11#measha brueggergosman#karen pinker#17 january 2008#n / a
12#margaret trudeau#peter findlay#24 january 2008#n / a
