date#opponent#score#loss#attendance#record
may 1#cubs#4 - 3#wood (2 - 1)#40 , 849#16 - 12
may 2#astros#7 - 4#villanueva (1 - 3)#39715#16 - 13
may 3#astros#6 - 2#parra (1 - 2)#35002#16 - 14
may 4#astros#8 - 6#stetter (1 - 1)#38301#16 - 15
may 6#marlins#3 - 0#suppan (1 - 2)#10113#16 - 16
may 7#marlins#6 - 2#bush (0 - 4)#10405#16 - 17
may 8#marlins#7 - 2#villanueva (1 - 4)#12321#16 - 18
may 9#cardinals#4 - 3#isringhausen (1 - 4)#42705#17 - 18
may 10#cardinals#5 - 3#gagnã (1 - 2)#43382#17 - 19
may 11#cardinals#5 - 3#looper (5 - 2)#41197#18 - 19
may 12#cardinals#8 - 3#wainright (3 - 2)#25757#19 - 19
may 13#dodgers#5 - 3#penny (5 - 4)#26465#20 - 19
may 14#dodgers#6 - 4#mota (1 - 2)#27562#20 - 20
may 15#dodgers#7 - 2#sheets (4 - 1)#30444#20 - 21
may 17#red sox#5 - 3#suppan (2 - 3)#37409#20 - 22
may 17#red sox#7 - 6#torres (3 - 1)#37847#20 - 23
may 18#red sox#11 - 7#villanueva (2 - 5)#37 , 204#20 - 24
may 20#pirates#7 - 2#maholm (2 - 5)#11761#21 - 24
may 21#pirates#4 - 1#snell (2 - 3)#8805#22 - 24
may 22#pirates#8 - 4#bush (1 - 5)#12887#22 - 25
may 23#nationals#5 - 1#suppan (2 - 4)#28007#22 - 26
may 24#nationals#5 - 2#lannan (4 - 5)#30029#23 - 26
may 25#nationals#7 - 6#mota (1 - 3)#35567#23 - 27
may 26#nationals#4 - 3#rivera (3 - 2)#28552#24 - 27
may 27#braves#3 - 2#bennett (0 - 3)#28872#25 - 27
may 28#braves#1 - 0#reyes (2 - 3)#31612#26 - 27
may 29#braves#8 - 1#mcclung (2 - 2)#33334#26 - 28
may 30#astros#5 - 1#backe 4 - 6#32039#27 - 28
may 31#astros#4 - 1#moehler (2 - 2)#42913#28 - 28
