region#date#label#format#catalog
netherlands#april 14 , 2005#magik muzik#vinyl , 12#magik muzik 823 - 5
netherlands#april 14 , 2005#magik muzik#vinyl , 12#magik muzik 824 - 5
france#january , 2005#independence records#vinyl , 12 , picture disc#ir 0431 v
france#january , 2005#universal licensing music (ulm)#vinyl , 12 , picture disc#982 570 - 4
united kingdom#april 11 , 2005#nebula#vinyl , 12#nebt068
united kingdom#april 11 , 2005#nebula#vinyl , 12#nebtx068
united kingdom#april 5 , 2005#nebula#cd , maxi - single , enhanced#nebcd068
united kingdom#2005#nebula#vinyl , 12 , promo#nebdj068
united kingdom#december 27 , 2007#wrongun#vinyl , 12 , single sided#wrongun004
germany#april 14 , 2005#kontor records#cd , maxi - single , enhanced , limited edition#kontor446
germany#april 14 , 2005#kontor records#vinyl , 12#kontor446
germany#april 14 , 2005#kontor records#vinyl , 12#kontor444
germany#april 14 , 2005#kontor records#vinyl , 12#kontor445
germany#may 2 , 2005#edel distribution gmbh#cd , maxi - single , enhanced , limited edition#0159815kon
germany#may 2 , 2005#edel distribution gmbh#vinyl , 12#0159815kon
united states#may 10 , 2005#nettwerk america#cd , maxi - single#0 6700 33252 2 6
united states#may 10 , 2005#nettwerk america#vinyl , 12#0 6700 33250 1 1
united states#may 10 , 2005#nettwerk america#vinyl , 12#0 6700 33251 1 0
sweden#2005#playground music scandinavia#cdr , promo#none
australia & new zealand#2005#central station#cd , maxi - single#csr cd5 0475
italy#april , 2005#media records#vinyl , 12#mr 2020
