rd#grand prix#pole position#fastest lap#winning driver#winning constructor#report
1#australian grand prix#sebastian vettel#felipe massa#sebastian vettel#red bull - renault#report
2#malaysian grand prix#sebastian vettel#mark webber#sebastian vettel#red bull - renault#report
3#chinese grand prix#sebastian vettel#mark webber#lewis hamilton#mclaren - mercedes#report
4#turkish grand prix#sebastian vettel#mark webber#sebastian vettel#red bull - renault#report
5#spanish grand prix#mark webber#lewis hamilton#sebastian vettel#red bull - renault#report
6#monaco grand prix#sebastian vettel#mark webber#sebastian vettel#red bull - renault#report
7#canadian grand prix#sebastian vettel#jenson button#jenson button#mclaren - mercedes#report
8#european grand prix#sebastian vettel#sebastian vettel#sebastian vettel#red bull - renault#report
9#british grand prix#mark webber#fernando alonso#fernando alonso#ferrari#report
10#german grand prix#mark webber#lewis hamilton#lewis hamilton#mclaren - mercedes#report
11#hungarian grand prix#sebastian vettel#felipe massa#jenson button#mclaren - mercedes#report
12#belgian grand prix#sebastian vettel#mark webber#sebastian vettel#red bull - renault#report
13#italian grand prix#sebastian vettel#lewis hamilton#sebastian vettel#red bull - renault#report
14#singapore grand prix#sebastian vettel#jenson button#sebastian vettel#red bull - renault#report
15#japanese grand prix#sebastian vettel#jenson button#jenson button#mclaren - mercedes#report
16#korean grand prix#lewis hamilton#sebastian vettel#sebastian vettel#red bull - renault#report
17#indian grand prix#sebastian vettel#sebastian vettel#sebastian vettel#red bull - renault#report
18#abu dhabi grand prix#sebastian vettel#mark webber#lewis hamilton#mclaren - mercedes#report
