date#opponent#score#loss#time#att#record
may 1#rangers#6 - 3 (10)#zimmerman (1 - 2)#3:01#25638#9 - 15
may 2#rangers#8 - 4#oliver (4 - 1)#3:00#33825#10 - 15
may 3#rangers#9 - 4#helling (1 - 5)#2:48#34051#11 - 15
may 4#angels#7 - 5#murray (0 - 1)#3:16#36690#11 - 16
may 5#angels#11 - 2#ortiz (3 - 3)#2:49#24758#12 - 16
may 6#angels#3 - 2#patterson (2 - 1)#2:56#29353#12 - 17
may 8#rangers#5 - 4#crabtree (0 - 1)#3:36#21662#13 - 17
may 9#rangers#3 - 2#davis (2 - 3)#2:55#17933#14 - 17
may 10#rangers#6 - 5#zimmerman (1 - 3)#2:56#25306#15 - 17
may 11#angels#7 - 6#lukasiewicz (0 - 1)#4:17#18811#16 - 17
may 12#angels#4 - 1#hasegawa (1 - 3)#2:53#22133#17 - 17
may 13#angels#14 - 2#holt (3 - 3)#3:16#20012#17 - 18
may 15#orioles#11 - 3#mlicki (3 - 3)#3:07#33853#17 - 19
may 16#orioles#3 - 2#weaver (3 - 5)#2:24#27722#17 - 20
may 17#orioles#7 - 5#roberts (4 - 3)#2:52#27508#18 - 20
may 18#devil rays#18 - 2#sturtze (1 - 3)#3:00#12131#19 - 20
may 19#devil rays#10 - 5#lopez (3 - 4)#2:59#13304#20 - 20
may 20#devil rays#10 - 2#mlicki (3 - 4)#2:39#13512#20 - 21
may 22#indians#3 - 0#colã cubicn (4 - 4)#3:00#35362#21 - 21
may 23#indians#4 - 3#borkowski (0 - 1)#3:11#36804#21 - 22
may 24#indians#8 - 5#santos (1 - 1)#3:10#36295#21 - 23
may 25#white sox#8 - 4#jones (2 - 3)#3:08#21053#21 - 24
may 26#white sox#8 - 0#mlicki (3 - 5)#2:39#25881#21 - 25
may 27#white sox#3 - 2#patterson (3 - 2)#3:55#17355#21 - 26
may 28#indians#12 - 6#finley (4 - 4)#2:56#24615#22 - 26
may 29#indians#6 - 4#murray (0 - 2)#3:20#21404#22 - 27
may 30#indians#8 - 4#holt (4 - 4)#3:31#18359#22 - 28
may 31#white sox#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4
