series#season#title#director (s)#writer (s)#original airdate
23#1#dream come true#george kaczender#thomas lazarus#october 2 , 1989
24#2#heartbreak hotel#william malone#jonathan glassner#october 9 , 1989
25#3#welcome to springwood#ken wiederhorn#a l katz and gilbert adler#october 16 , 1989
26#4#photo finish#tom desimone#jonathan glassner#october 23 , 1989
27#5#memory overload#don weis#michael kirschenbaum#october 30 , 1989
28#6#lucky stiff#william malone#david braff#november 6 , 1989
29#7#silence is golden#chuck braverman#jonathan glassner#november 13 , 1989
30#8#bloodlines#james quinn#gilbert adler and a l katz#november 20 , 1989
31#9#monkey dreams#robert englund#michael kirschenbaum#november 27 , 1989
32#10#do you know where the kids are#bill froelich#wayne rice#december 4 , 1989
33#11#dreams that kill#tom de simone#tom blumquist#december 11 , 1989
34#12#what you don't know can kill you#ken wiederhorn#jonathan glassner#january 1 , 1990
35#13#easy come , easy go#william malone#david braff#january 8 , 1990
36#14#prime cut#david calloway#michael kirschenbaum#january 15 , 1990
37#15#interior loft#ken wiederhorn#david braff#january 22 , 1990
38#16#interior loft later#ken wiederhorn#jonathan glassner#january 29 , 1990
39#17#funhouse#gilbert adler#al katz and gilbert adler#february 5 , 1990
40#18#a family affair#keith samples#david braff#february 12 , 1990
41#19#dust to dust#jonathan glassner#bill froehlich , david braff , and jonathan glassner#february 19 , 1990
42#20#prisoner of love#richard t schor#richard beban#february 26 , 1990
43#21#life sentence#anita w addison#david zuckerman#march 5 , 1990
