date#opponent#score#loss#attendance#record
september 1#yankees#4 - 2#macdonald (3 - 2)#25105#73 - 59
september 2#orioles#5 - 4 (12)#olson (3 - 5)#50314#74 - 59
september 3#orioles#8 - 4#wells (13 - 10)#50299#74 - 60
september 4#orioles#3 - 1#milacki (8 - 8)#50303#75 - 60
september 5#indians#13 - 1#nagy (8 - 12)#5666#76 - 60
september 6#indians#7 - 4#otto (1 - 6)#14533#77 - 60
september 7#indians#4 - 1#swindell (8 - 14)#17830#78 - 60
september 8#indians#11 - 5#king (5 - 10)#13071#79 - 60
september 10#mariners#5 - 4#stottlemyre (13 - 7)#50196#79 - 61
september 11#mariners#7 - 3#key (15 - 10)#50321#79 - 62
september 13#athletics#7 - 6#stewart (11 - 9)#50315#80 - 62
september 14#athletics#6 - 0#welch (11 - 12)#50319#81 - 62
september 15#athletics#10 - 5#stottlemyre (13 - 8)#50315#81 - 63
september 16#mariners#6 - 5 (11)#macdonald (3 - 3)#55612#81 - 64
september 17#mariners#5 - 4 (11)#acker (3 - 5)#29115#81 - 65
september 18#mariners#5 - 3 (12)#bankhead (2 - 6)#30200#82 - 65
september 20#athletics#6 - 5 (11)#ward (7 - 6)#33765#82 - 66
september 21#athletics#4 - 0#key (15 - 11)#36601#82 - 67
september 22#athletics#3 - 2#darling (3 - 5)#28276#83 - 67
september 23#angels#10 - 9#candiotti (13 - 12)#20001#83 - 68
september 24#angels#3 - 0 (10)#abbott (17 - 10)#21538#84 - 68
september 25#angels#7 - 2#langston (17 - 8)#19251#85 - 68
september 27#twins#7 - 2#tapani (16 - 9)#50326#86 - 68
september 28#twins#5 - 0#candiotti (13 - 13)#50319#86 - 69
september 29#twins#2 - 1#erickson (19 - 8)#50315#87 - 69
september 30#angels#2 - 1#key (16 - 12)#50321#87 - 70
