place#player#country#score#to par#money
1#trevor immelman#south africa#68 + 68 + 69 + 75 = 280#- 8#1350000
2#tiger woods#united states#72 + 71 + 68 + 72 = 283#- 5#810000
t3#stewart cink#united states#72 + 69 + 71 + 72 = 284#- 4#435000
t3#brandt snedeker#united states#69 + 68 + 70 + 77 = 284#- 4#435000
t5#steve flesch#united states#72 + 67 + 69 + 78 = 286#- 2#273750
t5#pádraig harrington#ireland#74 + 71 + 69 + 72 = 286#- 2#273750
t5#phil mickelson#united states#71 + 68 + 75 + 72 = 286#- 2#273750
t8#miguel ángel jiménez#spain#77 + 70 + 72 + 68 = 287#- 1#217500
t8#robert karlsson#sweden#70 + 73 + 71 + 73 = 287#- 1#217500
t8#andrés romero#argentina#72 + 72 + 70 + 73 = 287#- 1#217500
