date#opponent#score#loss#attendance#record
july 1#pirates#8 - 4#redman (4 - 7)#21804#37 - 42
july 2#pirates#5 - 3#torres (2 - 4)#29052#38 - 42
july 3#pirates#10 - 11#phelps (0 - 2)#28323#38 - 43
july 4#marlins#3 - 2#jones (1 - 3)#24207#39 - 43
july 5#marlins#6 - 4#beckett (8 - 6)#16441#40 - 43
july 6#marlins#4 - 5 (12)#obermueller (1 - 2)#17079#40 - 44
july 7#marlins#3 - 11#santos (2 - 9)#33897#40 - 45
july 8#braves#1 - 2#santana (1 - 3)#29402#40 - 46
july 9#braves#9 - 6#davies (4 - 3)#40514#41 - 46
july 10#braves#8 - 4#colã cubicn (1 - 5)#24916#42 - 46
july 14#nationals#4 - 2#majewski (2 - 1)#30611#43 - 46
july 15#nationals#4 - 3#ayala (7 - 6)#40690#44 - 46
july 16#nationals#3 - 5#bottalico (2 - 2)#45079#44 - 47
july 17#nationals#5 - 3#drese (7 - 8)#23543#45 - 47
july 18#cardinals#4 - 11#santos (2 - 10)#41827#45 - 48
july 19#cardinals#5 - 4#tavã¡rez (1 - 2)#44270#46 - 48
july 20#cardinals#2 - 4#sheets (5 - 7)#40904#46 - 49
july 21#cardinals#12 - 7#marquis (9 - 7)#44002#47 - 49
july 22#reds#6 - 11#ohka (6 - 5)#21370#47 - 50
july 23#reds#11 - 7#claussen (4 - 8)#36320#48 - 50
july 24#reds#2 - 3#santana (2 - 4)#18856#48 - 51
july 25#diamondbacks#4 - 2#worrell (0 - 2)#20062#49 - 51
july 26#diamondbacks#7 - 2#webb (8 - 8)#31128#50 - 51
july 27#diamondbacks#0 - 3#ohka (6 - 6)#28971#50 - 52
july 28#giants#0 - 3#santos (3 - 11)#22252#50 - 53
july 29#giants#6 - 7#wise (4 - 3)#28652#50 - 54
july 30#giants#7 - 1#schmidt (7 - 6)#38462#51 - 54
july 31#giants#5 - 1#lowry (6 - 11)#36148#52 - 54
