model#years#engine#displacement#power#fuel system
berlina#1960 - 62#lancia h4 ohv#1500cc##single carburetor
coupã , cab , sport#1962#lancia h4 ohv#1500cc##double carburetor
1500#1963 - 68#lancia h4 ohv#1488cc##single carburetor
1800#1963 - 68#lancia h4 ohv#1800cc##single carburetor
1800 sport#1963 - 67#lancia h4 ohv#1800cc##double carburetor
1800 iniezione#1965 - 68#lancia h4 ohv#1800cc##fuel injection
1500#1969 - 70#lancia h4 ohv#1490cc##single carburetor
1800#1969 - 70#lancia h4 ohv#1816cc##single carburetor
2000#1969 - 74#lancia h4 ohv#1991cc##single carburetor
2000 iniezione#1969 - 74#lancia h4 ohv#1991cc##fuel injection
