game#date#referee#umpire#head linesman#line judge#field judge#back judge
v#17 january 1971#norm schachter#paul trepinski#ed marion#jack fette#fritz graf#hugh gamber
vi#16 january 1972#jim tunney#joe connell#al sabato#art holst#bob wortman#ralph vandenberg
vii#14 january 1973#tom bell#lou palazzi#tony veteri#bruce alford#tony skover#tom kelleher
viii#13 january 1974#ben dreith#ralph morcroft#leo miles#jack fette#fritz graf#stan javie
ix#12 january 1975#bernie ulman#al conway#ed marion#bruce alford#dick dolack#ray douglas
x#18 january 1976#norm schachter#joe connell#leo miles#jack fette#bill o'brien#stan javie
xi#9 january 1977#jim tunney#lou palazzi#ed marion#bill swanson#armen terzian#tom kelleher
xii#15 january 1978#jim tunney#joe connell#tony veteri#art holst#bob wortman#ray douglas
xiii#21 january 1979#pat haggerty#art demmas#jerry bergman#jack fette#fred swearingen#pat knight
xiv#20 january 1980#fred silva#al conway#burl toler#bob beeks#charley musser#stan javie
xv#25 january 1981#ben dreith#frank sinkovitz#tony veteri#tom dooley#fritz graf#tom kelleher
xvi#24 january 1982#pat haggerty#al conway#jerry bergman#bob beeks#don hakes#bill swanson
xvii#30 january 1983#jerry markbreit#art demmas#dale hamer#bill reynolds#don orr#dick hantak
xviii#22 january 1984#gene barth#gordon wells#jerry bergman#bob beeks#fritz graf#gil mace
xix#20 january 1985#pat haggerty#tom hensley#leo miles#ray dodez#bob lewis#tom kelleher
xx#26 january 1986#red cashion#ron botchan#dale williams#bama glass#jack vaughan#al jury
xxi#25 january 1987#jerry markbreit#bob boylston#terry gierke#bob beeks#pat mallette#jim poole
xxii#31 january 1988#bob mcelwee#al conway#dale hamer#jack fette#johnny grier#al jury
xxiii#22 january 1989#jerry seeman#gordon wells#jerry bergman#bob beeks#bobby skelton#paul baetz
xxiv#28 january 1990#dick jorgensen#hendi ancich#earnie frantz#ron blum#don orr#al jury
xxv#27 january 1991#jerry seeman#art demmas#sid semon#dick mckenzie#jack vaughan#banks williams
xxvi#26 january 1992#jerry markbreit#bob boylston#dale williams#ron blum#paul baetz#ed merrifield
xxvii#31 january 1993#dick hantak#ron botchan#ron phares#dick mckenzie#donnie hampton#jim poole
xxviii#30 january 1994#bob mcelwee#art demmas#sid semon#tom barnes#don orr#al jury
xxix#29 january 1995#jerry markbreit#ron botchan#ron phares#ron baynes#jack vaughan#tim millis
xxx#28 january 1996#red cashion#john keck#paul weidner#dale orem#don hakes#dick creed
xxxi#26 january 1997#gerald austin#ron botchan#earnie frantz#jeff bergman#phil luckett#scott steenson
xxxii#25 january 1998#ed hochuli#jim quirk#john schleyer#ben montgomery#don dorkowski#paul baetz
xxxiii#31 january 1999#bernie kukar#jim daopoulos#sanford rivers#ron baynes#tim millis#don hakes
xxxiv#30 january 2000#bob mcelwee#ron botchan#earnie frantz#byron boston#al jury#bill leavy
xxxv#28 january 2001#gerald austin#chad brown#tony veteri , jr#walt anderson#bill lovett#bill schmitz
xxxvi#3 february 2002#bernie kukar#jeff rice#mark hittner#ron phares#pete morelli#scott green
xxxvii#26 january 2003#bill carollo#ed coukart#dale williams#mark steinkerchner#tom sifferman#don carey
xxxviii#1 february 2004#ed hochuli#jeff rice#mark hittner#ben montgomery#tom sifferman#scott green
xxxix#6 february 2005#terry mcaulay#carl paganelli#gary slaughter#mark steinkerchner#tom sifferman#tony steratore
xl#5 february 2006#bill leavy#garth defelice#mark hittner#mark perlman#steve zimmer#bob waggoner
xli#4 february 2007#tony corrente#carl paganelli#george hayward#ron marinucci#jim saracino#perry paganelli
xlii#3 february 2008#mike carey#tony michalek#gary slaughter#carl johnson#boris cheek#scott helverson
xliii#1 february 2009#terry mcaulay#roy ellison#derrick bowers#mark perlman#greg gautreaux#keith ferguson
xliv#7 february 2010#scott green#undrey wash#john mcgrath#jeff seeman#rob vernatchi#greg steed
xlv#6 february 2011#walt anderson#chad brown#kent payne#john hussey#doug rosenbaum#scott helverson
xlvi#5 february 2012#john parry#carl paganelli#tom stabile#gary arthur#gary cavaletto#tony steratore
xlvii#3 february 2013#jerome boger#darrell jenkins#steve stelljes#byron boston#craig wrolstad#dino paganelli
