date#visitor#score#home#decision#attendance#record
december 1#philadelphia#3 - 3#detroit#parent#13039#6 - 13 - 3
december 4#philadelphia#1 - 3#los angeles#parent#5847#6 - 14 - 3
december 6#philadelphia#0 - 4#oakland#favell#3166#6 - 15 - 3
december 8#st louis#4 - 4#philadelphia#parent#10329#6 - 15 - 4
december 12#toronto#1 - 0#philadelphia#parent#8531#6 - 16 - 4
december 14#philadelphia#0 - 1#montreal#parent#16584#6 - 17 - 4
december 15#philadelphia#3 - 1#new york#parent#12731#7 - 17 - 4
december 17#pittsburgh#2 - 8#philadelphia#parent#6986#8 - 17 - 4
december 19#minnesota#5 - 5#philadelphia#parent#8394#8 - 17 - 5
december 21#philadelphia#2 - 1#los angeles#favell#7108#9 - 17 - 5
december 22#philadelphia#1 - 2#oakland#favell#1829#9 - 18 - 5
december 25#new york#2 - 2#philadelphia#favell#9545#9 - 18 - 6
december 27#philadelphia#3 - 3#detroit#parent#11935#9 - 18 - 7
december 29#oakland#2 - 1#philadelphia#parent#12767#9 - 19 - 7
