rank#airport#total passengers#% change 2005 / 2006#international passengers#domestic passengers#transit passengers#aircraft movements#freight (metric tonnes)
1#london heathrow#67527923#0.6%#61345841#5993386#188696#477048#1263128
2#london gatwick#34163579#4.2%#30018783#4061562#83234#263363#211857
3#london stansted#23687013#7.7%#21002260#2678092#6661#206693#224312
4#manchester#22442855#0.2%#18601604#3522158#319093#229729#148957
5#london luton#9425908#3.0%#7875084#1539745#11079#116131#17993
6#birmingham airport#9147384#2.5%#7532792#1523212#91380#119490#14681
7#glasgow international#8848755#0.6%#4245338#4575124#28293#110034#6289
8#edinburgh#8611345#1.8%#2743220#5863431#4694#126914#36389
9#bristol#5757963#9.6%#4297696#1412526#47741#84583#32
10#newcastle#5431976#4.4%#3624228#1783134#24614#81655#306
11#belfast international#5038692#4.4%#1533065#3482199#23428#77652#38417
12#liverpool#4963776#12.5%#4078245#884215#1316#91263#5724
13#east midlands#4727996#13.0%#4048071#672748#7177#88592#272303
14#aberdeen#3164042#10.9%#1325989#1836635#1418#116971#4022
15#leeds bradford#2792686#7.0%#2154982#632235#5469#66921#101
16#glasgow prestwick#2397412#0.4%#1824523#570405#2484#48189#28537
17#london city#2358184#18.1%#1738346#619813#25#79436#0
18#belfast city#2105769#5.9%#51948#2053649#172#39411#827
19#cardiff#2024428#13.8%#1628245#364852#31331#42055#2212
