game#date#opponent#result#team points#opponent score#record#streak
1#november 1#vs sacramento#win#96#85#1 - 0#won 1
2#november 2#at phoenix#win#110#95#2 - 0#won 2
3#november 4#at utah#win#75#72#3 - 0#won 3
4#november 5#at sacramento#win#102#80#4 - 0#won 4
5#november 7#at denver#win#110#108#5 - 0#won 5
6#november 9#vs utah#win#91#85#6 - 0#won 6
7#november 12#vs la lakers#loss#115#126#6 - 1#lost 1
8#november 14#vs indiana#win#90#88#7 - 1#won 1
9#november 16#vs golden state#win#115#103#8 - 1#won 2
10#november 19#vs minnesota#win#122#93#9 - 1#won 3
11#november 21#vs phoenix#win#115#105#10 - 1#won 4
12#november 23#at golden state#win#120#115#11 - 1#won 5
13#november 24#at la lakers#win#90#85#12 - 1#won 6
14#november 26#vs portland#win#102#101#13 - 1#won 7
15#november 29#at boston#win#120#94#14 - 1#won 8
16#november 30#at washington#win#103#99#15 - 1#won 9
17#december 2#at toronto#loss#89#100#15 - 2#lost 1
18#december 4#vs boston#win#94#89#16 - 2#won 1
19#december 7#vs philadelphia#win#123#108#17 - 2#won 2
20#december 10#at minnesota#win#96#94#18 - 2#won 3
21#december 12#vs detroit#win#115#96#19 - 2#won 4
22#december 14#at seattle#win#109#100#20 - 2#won 5
23#december 15#at portland#win#99#89#21 - 2#won 6
24#december 17#at vancouver#loss#92#93#21 - 3#lost 1
25#december 19#vs san antonio#loss#101#115#21 - 4#lost 2
26#december 21#vs miami#loss#66#86#21 - 5#lost 3
27#december 23#vs milwaukee#loss#76#81#21 - 6#lost 4
28#december 26#at milwaukee#win#101#90#22 - 6#won 1
29#december 28#vs golden state#win#104#95#23 - 6#won 2
30#december 30#vs seattle#win#99#91#24 - 6#won 3
31#january 2#vs portland#loss#96#112#24 - 7#lost 1
32#january 4#vs la clippers#loss#91#95#24 - 8#lost 2
33#january 7#at minnesota#win#104#95#25 - 8#won 1
34#january 8#at cleveland#win#81#78#26 - 8#won 2
35#january 10#at philadelphia#win#120#99#27 - 8#won 3
36#january 11#at chicago#loss#86#110#27 - 9#lost 1
37#january 14#vs new york#win#106#86#28 - 9#won 1
38#january 16#vs sacramento#win#89#80#29 - 9#won 2
39#january 17#at dallas#win#88#78#30 - 9#won 3
40#january 19#vs chicago#win#102#86#31 - 9#won 4
41#january 21#at charlotte#loss#108#114#31 - 10#lost 1
42#january 23#vs new jersey#win#111#104#32 - 10#won 1
43#january 25#vs utah#loss#100#105#32 - 11#lost 1
44#january 30#vs denver#loss#109#113#32 - 12#lost 2
45#january 31#at indiana#loss#74#100#32 - 13#lost 3
46#february 2#at orlando#loss#90#103#32 - 14#lost 4
47#february 4#at new york#loss#95#99#32 - 15#lost 5
48#february 6#at detroit#loss#87#96#32 - 16#lost 6
49#february 11#vs vancouver#win#106#97#33 - 16#won 1
50#february 14#at seattle#loss#85#105#33 - 17#lost 1
51#february 15#at portland#loss#105#109#33 - 18#lost 2
52#february 17#vs atlanta#win#127#98#34 - 18#won 1
53#february 20#vs toronto#win#107#97#35 - 18#won 2
54#february 21#at atlanta#loss#74#76#35 - 19#lost 1
55#february 23#vs san antonio#win#95#85#36 - 19#won 1
56#february 25#vs la lakers#win#100#96#37 - 19#won 2
57#february 27#vs charlotte#loss#95#106#37 - 20#lost 1
58#march 1#vs dallas#win#89#80#38 - 20#won 1
59#march 4#at la clippers#win#113#109#39 - 20#won 2
60#march 5#at golden state#win#90#85#40 - 20#won 3
61#march 7#at la lakers#win#111#90#41 - 20#won 4
62#march 9#at dallas#win#88#83#42 - 20#won 5
63#march 11#at san antonio#win#103#79#43 - 20#won 6
64#march 12#vs orlando#loss#95#96#43 - 21#lost 1
65#march 16#at miami#loss#80#101#43 - 22#lost 2
66#march 18#at new jersey#win#97#89#44 - 22#won 1
67#march 20#vs washington#win#96#90#45 - 22#won 2
68#march 22#vs phoenix#loss#99#104#45 - 23#lost 1
69#march 25#vs minnesota#win#112#103#46 - 23#won 1
70#march 27#vs cleveland#win#107#89#47 - 23#won 2
71#march 29#vs denver#win#120#105#48 - 23#won 3
72#april 1#at denver#win#116#99#49 - 23#won 4
73#april 2#at phoenix#loss#96#109#49 - 24#lost 1
74#april 4#at sacramento#win#108#94#50 - 24#won 1
75#april 6#at vancouver#win#94#85#51 - 24#won 2
76#april 8#at la clippers#win#127#117#52 - 24#won 3
77#april 10#vs vancouver#win#102#94#53 - 24#won 4
78#april 11#at utah#loss#83#104#53 - 25#lost 1
79#april 13#vs seattle#win#113#73#54 - 25#won 1
80#april 15#vs la clippers#win#123#119#55 - 25#won 2
81#april 18#vs dallas#win#112#102#56 - 25#won 3
82#april 20#at san antonio#win#103#99#57 - 25#won 4
