round#grand prix#date#location#pole position#fastest lap#winning driver#winning constructor#report
1#south african grand prix#14 march#kyalami#alain prost#alain prost#alain prost#williams - renault#report
2#brazilian grand prix#28 march#são paulo#alain prost#michael schumacher#ayrton senna#mclaren - ford#report
3#european grand prix#11 april#donington#alain prost#ayrton senna#ayrton senna#mclaren - ford#report
4#san marino grand prix#25 april#imola#alain prost#alain prost#alain prost#williams - renault#report
5#spanish grand prix#9 may#barcelona#alain prost#michael schumacher#alain prost#williams - renault#report
6#monaco grand prix#23 may#monaco#alain prost#alain prost#ayrton senna#mclaren - ford#report
7#canadian grand prix#13 june#circuit gilles villeneuve#alain prost#michael schumacher#alain prost#williams - renault#report
8#french grand prix#4 july#magny - cours#damon hill#michael schumacher#alain prost#williams - renault#report
9#british grand prix#11 july#silverstone#alain prost#damon hill#alain prost#williams - renault#report
10#german grand prix#25 july#hockenheimring#alain prost#michael schumacher#alain prost#williams - renault#report
11#hungarian grand prix#15 august#hungaroring#alain prost#alain prost#damon hill#williams - renault#report
12#belgian grand prix#29 august#spa - francorchamps#alain prost#alain prost#damon hill#williams - renault#report
13#italian grand prix#12 september#monza#alain prost#damon hill#damon hill#williams - renault#report
14#portuguese grand prix#26 september#estoril#damon hill#damon hill#michael schumacher#benetton - ford#report
15#japanese grand prix#24 october#suzuka#alain prost#alain prost#ayrton senna#mclaren - ford#report
16#australian grand prix#7 november#adelaide#ayrton senna#damon hill#ayrton senna#mclaren - ford#report
