date#opponent#score#loss#attendance#record
april 1#diamondbacks#6 - 0#blair (0 - 1)#43758#2 - 0
april 2#diamondbacks#6 - 4#anderson (0 - 1)#42876#3 - 0
april 3#astros#15 - 2#wright (0 - 1)#26026#3 - 1
april 4#astros#5 - 3#bergman (0 - 1)#21325#4 - 1
april 5#astros#6 - 2#kile (1 - 1)#21037#4 - 2
april 6#astros#13 - 4#thomson (1 - 1)#13553#4 - 3
april 7#cardinals#12 - 11#astacio (1 - 1)#48016#4 - 4
april 8#cardinals#13 - 9#wright (0 - 2)#48020#4 - 5
april 9#cardinals#7 - 5#leskanic (0 - 1)#46579#4 - 6
april 10#reds#18 - 7#kile (1 - 2)#48013#4 - 7
april 11#reds#12 - 5#thomson (1 - 2)#48053#4 - 8
april 12#reds#10 - 4#astacio (1 - 2)#46921#4 - 9
april 13#reds#8 - 4#belinda (0 - 1)#44488#5 - 9
april 14#dodgers#6 - 3#valdez (1 - 2)#44337#6 - 9
april 16#dodgers#4 - 3 (10)#dipoto (0 - 1)#38429#6 - 10
april 18#braves#11 - 4#astacio (1 - 3)#48058#6 - 11
april 19#braves#5 - 3#thompson (1 - 1)#48038#6 - 12
april 19#braves#10 - 7#martínez (1 - 2)#43977#7 - 12
april 20#braves#7 - 5#kile (1 - 3)#43594#7 - 13
april 22#marlins#3 - 2#leskanic (1 - 2)#16405#7 - 14
april 23#marlins#4 - 3#stanifer (0 - 1)#15098#8 - 14
april 24#marlins#5 - 1#thompson (1 - 2)#21708#8 - 15
april 25#braves#11 - 7#millwood (3 - 1)#49161#9 - 15
april 26#braves#7 - 6#maddux (2 - 2)#42400#10 - 15
april 27#marlins#5 - 4 (10)#leskanic (1 - 3)#48048#10 - 16
april 28#marlins#8 - 7#larkin (1 - 1)#47346#11 - 16
april 30#mets#4 - 0#jones (1 - 3)#12599#12 - 16
