representative#title#presentation of credentials#termination of mission#appointed by
john appleton#chargé d'affaires#january 3 , 1849#may 4 , 1849#james k. polk
alexander keith mcclung#chargé d'affaires#july 3 , 1850#june 30 , 1851#zachary taylor
horace h. miller#chargé d'affaires#december 18 , 1852#january 18 , 1854#millard fillmore
john w. dana#chargé d'affaires#february 23 , 1854#september 24 , 1854#franklin pierce
john w. dana#minister resident#september 24 , 1854#march 10 , 1859#franklin pierce
john cotton smith#minister resident#march 10 , 1859#may 1 , 1861#james buchanan
david k. cartter#minister resident#july 28 , 1861#march 10 , 1862#abraham lincoln
allen a. hall#minister resident#september 4 , 1863#may 18 , 1867#abraham lincoln
john w. caldwell#minister resident#november 2 , 1868#july 25 , 1869#andrew johnson
leopold markbreit#minister resident#july 25 , 1869#february 12 , 1873#ulysses s. grant
john t. croxton#minister resident#april 9 , 1873#april 16 , 1874#ulysses s. grant
robert m. reynolds#minister resident#january 30 , 1875#october 11 , 1876#ulysses s. grant
s. newton pettis#minister resident / consul general#june 2 , 1879#october 30 , 1879#rutherford b. hayes
charles adams#minister resident / consul general#july 8 , 1880#august 29 , 1882#rutherford b. hayes
george maney#minister resident / consul general#november 4 , 1882#june 1 , 1883#chester a. arthur
richard gibbs#minister resident / consul general#october 16 , 1883#september 11 , 1885#chester a. arthur
william a. seay#minister resident / consul general#september 19 , 1885#april 12 , 1887#grover cleveland
s. s. carlisle#minister resident / consul general#january 17 , 1888#december 16 , 1889#grover cleveland
thomas h. anderson#minister resident / consul general#december 16 , 1889#october 4 , 1890#benjamin harrison
thomas h. anderson#envoy extraordinary and minister plenipotentiary#october 4 , 1890#november 22 , 1892#benjamin harrison
frederic j. grant#envoy extraordinary and minister plenipotentiary#april 12 , 1893#october 24 , 1893#grover cleveland
thomas moonlight#envoy extraordinary and minister plenipotentiary#april 14 , 1894#january 8 , 1898#grover cleveland
george h. bridgman#envoy extraordinary and minister plenipotentiary#july 4 , 1898#january 13 , 1902#william mckinley
william b. sorsby#envoy extraordinary and minister plenipotentiary#october 4 , 1902#march 16 , 1908#theodore roosevelt
james f. stutesman#envoy extraordinary and minister plenipotentiary#september 8 , 1908#april 15 , 1910#william howard taft
horace g. knowles#envoy extraordinary and minister plenipotentiary#december 28 , 1910#august 23 , 1913#william howard taft
john d. o 'rear#envoy extraordinary and minister plenipotentiary#august 31 , 1913#july 14 , 1918#woodrow wilson
s. abbot maginnis#envoy extraordinary and minister plenipotentiary#january 14 , 1920#december 5 , 1921#woodrow wilson
jesse s. cottrell#envoy extraordinary and minister plenipotentiary#january 6 , 1922#january 26 , 1928#warren g. harding
david e. kaufman#envoy extraordinary and minister plenipotentiary#may 30 , 1928#january 10 , 1929#calvin coolidge
