date#opponent#score#loss#record
june 1#mets#4 - 3#smith (3 - 6)#24 - 27
june 3#pirates#6 - 4#neagle (5 - 6)#25 - 27
june 4#pirates#4 - 3#ritz (1 - 1)#25 - 28
june 5#pirates#4 - 3#moore (0 - 1)#25 - 29
june 6#mets#11 - 3#bottenfield (3 - 1)#25 - 30
june 7#mets#10 - 8#mason (2 - 3)#26 - 30
june 8#mets#5 - 4#saberhagen (6 - 3)#27 - 30
june 9#reds#7 - 1#ritz (1 - 2)#27 - 31
june 10#reds#10 - 4#harris (3 - 5)#27 - 32
june 11#reds#6 - 4#nied (5 - 4)#27 - 33
june 12#reds#3 - 2#carrasco (3 - 3)#28 - 33
june 13#braves#7 - 2#glavine (7 - 6)#29 - 33
june 14#braves#3 - 1#ritz (1 - 3)#29 - 34
june 15#braves#4 - 0#harris (3 - 6)#29 - 35
june 16#braves#11 - 8#ruffin (3 - 3)#29 - 36
june 17#dodgers#13 - 5#hershiser (3 - 4)#30 - 36
june 18#dodgers#9 - 3#martínez (6 - 3)#31 - 36
june 19#dodgers#7 - 3#ritz (1 - 4)#31 - 37
june 20#astros#5 - 4#harris (3 - 7)#31 - 38
june 21#astros#8 - 0#kile (5 - 3)#32 - 38
june 22#astros#14 - 5#swindell (5 - 5)#33 - 38
june 24#giants#10 - 3#blair (0 - 3)#33 - 39
june 25#giants#6 - 4#torres (2 - 7)#34 - 39
june 26#giants#8 - 1#harris (3 - 8)#34 - 40
june 27#padres#12 - 7#ashby (3 - 6)#35 - 40
june 28#padres#10 - 9#elliott (0 - 1)#36 - 40
june 28#padres#11 - 3 (11)#harris (3 - 9)#36 - 41
june 29#padres#10 - 4#blair (0 - 4)#36 - 42
june 30#cardinals#9 - 7#munoz (3 - 2)#36 - 43
