district#incumbent#party#first elected#results#candidates
pennsylvania 1#bob brady#democratic#1998#re - elected#bob brady (d) unopposed
pennsylvania 4#melissa hart#republican#2000#lost re - election democratic gain#jason altmire (d) 51.9% melissa hart (r) 48.1%
pennsylvania 5#john peterson#republican#1996#re - elected#john peterson (r) 60.1% don hilliard (d) 39.9%
pennsylvania 6#jim gerlach#republican#2002#re - elected#jim gerlach (r) 50.7% lois murphy (d) 49.3%
pennsylvania 7#curt weldon#republican#1986#lost re - election democratic gain#joe sestak (d) 56.4% curt weldon (r) 43.6%
pennsylvania 9#bill shuster#republican#2001#re - elected#bill shuster (r) 60.3% tony barr (d) 39.7%
pennsylvania 10#don sherwood#republican#1998#lost re - election democratic gain#chris carney (d) 52.9% don sherwood (r) 47.1%
pennsylvania 11#paul kanjorski#democratic#1984#re - elected#paul kanjorski (d) 72.5% joseph leonardi (r) 27.5%
pennsylvania 12#john murtha#democratic#1974#re - elected#john murtha (d) 60.8% diana irey (r) 39.2%
pennsylvania 13#allyson schwartz#democratic#2004#re - elected#allyson schwartz (d) 66.1% raj bhakta (r) 33.9%
pennsylvania 14#mike doyle#democratic#1994#re - elected#mike doyle (d) 90.1% titus north (g) 9.9%
pennsylvania 17#tim holden#democratic#1992#re - elected#tim holden (d) 64.5% matthew wertz (r) 35.5%
