name#height#weight#spike#2008 club
paola croce#m#-#cm (in)#volley bergamo
nadia centoni#m#-#cm (in)#rc cannes
martina guiggi#m#-#cm (in)#scavolini pesaro
jenny barazza#m#-#cm (in)#volley bergamo
manuela secolo#m#-#cm (in)#famila chieri
paola cardullo#m#-#cm (in)#asystel novara
serena ortolani#m#-#cm (in)#yamamay busto arsizio
francesca piccinini#m#-#cm (in)#volley bergamo
francesca ferretti#m#-#cm (in)#scavolini pesaro
eleonora lo bianco#m#-#cm (in)#volley bergamo
taismary agüero#m#-#cm (in)#türk telekom ankara
simona gioli#m#-#cm (in)#despar sirio perugia
