year#starts#wins#top 5#top 10#poles#avg start#avg finish#winnings#position#team (s)
1986#4#0#0#1#0#17.0#19.5#5390#47th#03 / 07 lajoie racing
1987#1#0#0#1#0#23.0#10.0#1000#85th#04 lajoie racing
1988#2#0#1#1#0#18.5#21.5#11925#97th#66 / 71 lajoie racing
1989#15#0#1#3#0#17.7#16.7#43505#26th#71 lajoie racing 34 frank cicci racing
1990#6#0#0#0#0#24.8#31.8#10917#60th#71 lajoie racing
1993#8#0#3#4#0#13.5#12.4#43218#36th#20 moroso racing 74 bace motorsports
1994#27#0#4#7#1#17.0#20.0#131168#16th#20 moroso racing
1995#9#0#1#3#1#18.8#16.8#41740#37th#64 shoemaker racing
1996#26#5#11#20#2#13.2#9.1#532823#1st#74 bace motorsports
1997#30#5#15#21#2#12.9#8.2#1105201#1st#74 bace motorsports
1998#31#1#7#12#0#21.3#17.4#783703#4th#74 bace motorsports
1999#32#1#6#7#0#21.7#20.4#811421#10th#1 phoenix racing
2000#32#1#4#9#0#22.8#17.0#873179#7th#1 / 51 phoenix racing
2001#33#2#4#8#0#17.6#19.1#917791#12th#7 evans motorsports
2002#34#0#3#14#1#15.1#15.7#1018360#11th#7 evans motorsports
