pick#nfl team#player#position#college
12#green bay packers nfl#rich moore#defensive tackle#villanova
38#green bay packers nfl#dave bradley#tackle#penn state
64#green bay packers nfl#john spilis#wide receiver#northern illinois
90#green bay packers nfl#perry williams#running back#purdue
116#green bay packers nfl#bill hayhoe#defensive tackle#usc
142#green bay packers nfl#ken vinyard#placekicker#texas tech
168#green bay packers nfl#larry agajanian#defensive tackle#ucla
194#green bay packers nfl#doug gosnell#defensive tackle#utah state
220#green bay packers nfl#dave hampton#running back#wyoming
246#green bay packers nfl#bruce nelson#tackle#north dakota state
272#green bay packers nfl#leon harden#defensive back#utep
298#green bay packers nfl#tom buckman#tight end#texas a&m
324#green bay packers nfl#craig koinzan#linebacker#doane
350#green bay packers nfl#rich voltzke#running back#minnesota - duluth
376#green bay packers nfl#dan eckstein#defensive back#presbyterian
402#green bay packers nfl#dick hewins#wide receiver#drake
