week#date#opponent#result#attendance
1#september 30 , 1951#san francisco 49ers#l 24 - 10#52219
2#october 7 , 1951#los angeles rams#w 38 - 23#67186
3#october 14 , 1951#washington redskins#w 45 - 0#33968
4#october 21 , 1951#pittsburgh steelers#w 17 - 0#32409
5#october 28 , 1951#new york giants#w 14 - 13#56947
6#november 4 , 1951#chicago cardinals#w 34 - 17#19742
7#november 11 , 1951#philadelphia eagles#w 20 - 17#36571
8#november 18 , 1951#new york giants#w 10 - 0#52215
9#november 25 , 1951#chicago bears#w 42 - 21#40969
10#december 2 , 1951#chicago cardinals#w 49 - 28#30550
11#december 9 , 1951#pittsburgh steelers#w 28 - 0#24229
12#december 16 , 1951#philadelphia eagles#w 24 - 9#16263
