tie no#home team#score#away team#date
1#southampton#0 - 0#millwall#15 february 1986
replay#millwall#0 - 1#southampton#5 march 1986
2#watford#1 - 1#bury#5 march 1986
replay#bury#0 - 3#watford#8 march 1986
3#derby county#1 - 1#sheffield wednesday#26 february 1986
replay#sheffield wednesday#2 - 0#derby county#5 march 1986
4#luton town#2 - 2#arsenal#15 february 1986
replay#arsenal#0 - 0#luton town#3 march 1986
replay#luton town#3 - 0#arsenal#5 march 1986
5#tottenham hotspur#1 - 2#everton#4 march 1986
6#manchester united#1 - 1#west ham united#15 february 1986
replay#west ham united#2 - 0#manchester united#9 march 1986
7#york city#1 - 1#liverpool#15 february 1986
replay#liverpool#3 - 1#york city#18 february 1986
8#peterborough united#2 - 2#brighton & hove albion#15 february 1986
replay#brighton & hove albion#1 - 0#peterborough united#3 march 1986
