legislature#speaker by order of election#speaker#party progressive conservative (pc) , conservative , liberal , new democratic party (ndp)#term began#term ended#term length
1#1#stevenson , john#conservative#27 december 1867#7 december 1871#3years , 345days
2#2#scott , richard william#liberal#7 december 1871#21 december 1871#0years , 14days
2#3#currie , james george#liberal#21 december 1871#29 march 1873#1year , 98days
2 , 3#4#wells , rupert mearse#liberal#7 january 1874#7 january 1880#6years , 0days
6#6#baxter , jacob#liberal#10 february 1887#11 february 1891#4years , 1day
7#7#ballantyne , thomas#liberal#11 february 1891#21 february 1895#4years , 10days
8#8#balfour , william douglas#liberal#21 february 1895#14 july 1896#1year , 144days
8 , 9#9#evanturel , francis eugene alfred#liberal#10 february 1897#10 march 1903#6years , 239days
10#10#charlton , william andrew#liberal#10 march 1903#22 march 1905#2years , 12days
11#11#st john , joseph wesley#conservative#22 march 1905#7 april 1907#2years , 16days
11 , 12#12#crawford , thomas#conservative#8 april 1907#7 february 1912#4years , 306days
13#13#hoyle , william henry#conservative#7 february 1912#16 february 1915#3years , 9days
14#14#jamieson , david#conservative#16 february 1915#9 march 1920#5years , 22days
16#16#thompson , joseph elijah#conservative#6 february 1924#2 february 1927#2years , 361days
17#17#black , william david#conservative#2 february 1927#5 february 1930#3years , 3days
18#18#kidd , thomas ashmore#conservative#5 february 1930#20 february 1935#5years , 15days
19 , 20#19#hipel , norman otto#liberal#20 february 1935#2 september 1938#3years , 194days
20#20#clark , james howard#liberal#8 march 1939#22 february 1944#4years , 351days
21 , 22#21#stewart , william james#conservative#22 february 1944#21 march 1947#3years , 27days
22#22#hepburn , james de congalton#conservative#24 march 1947#10 february 1949#1year , 323days
23 , 24#23#davies , myrddyn cooke#conservative#10 february 1949#8 september 1955#6years , 210days
25#24#downer , alfred#progressive conservative (pc)#8 september 1955#26 january 1960#4years , 140days
26#25#murdoch , william#progressive conservative (pc)#26 january 1960#29 october 1963#3years , 276days
27#26#morrow , donald hugo#progressive conservative (pc)#29 october 1963#14 february 1968#4years , 108days
28#27#cass , frederick mcintosh#progressive conservative (pc)#14 february 1968#13 december 1971#3years , 302days
29#28#reuter , allan edward#progressive conservative (pc)#13 december 1971#22 october 1974#2years , 313days
29 , 30 , 31#29#rowe , russell daniel#progressive conservative (pc)#22 october 1974#17 october 1977#2years , 360days
31#30#stokes , john edward jack#new democratic party (ndp)#17 october 1977#21 april 1981#3years , 186days
32#31#turner , john m#progressive conservative (pc)#21 april 1981#4 june 1985#4years , 44days
33 , 34#32#edighoffer , hugh alden#liberal#4 june 1985#19 november 1990#5years , 168days
35#33#warner , david william#new democratic party (ndp)#19 november 1990#26 september 1995#4years , 311days
36#34#mclean , al#progressive conservative (pc)#26 september 1995#26 september 1996#1year , 0days
36#35#doyle , edward#progressive conservative (pc)#26 september 1996#3 october 1996#0years , 7days
36#36#stockwell , chris#progressive conservative (pc)#3 october 1996#20 october 1999#3years , 17days
37#37#carr , gary#progressive conservative (pc)#20 october 1999#19 november 2003#4years , 30days
38#38#curling , alvin#liberal#19 november 2003#19 august 2005#1year , 326days
38#39#brown , michael a#liberal#11 october 2005#28 november 2007#2years , 48days
39#40#peters , stephen#liberal#28 november 2007#21 november 2011#3years , 358days
