series#season#title#directed by#written by#original air date
136#1#homecoming#jonathan kaplan#jack orman#october 12 , 2000
137#2#sand and water#christopher misiano#jack orman#october 19 , 2000
138#3#mars attacks#paris barclay#r scott gemmill#october 26 , 2000
139#4#benton backwards#richard thorpe#dee johnson#november 2 , 2000
140#5#flight of fancy#lesli linka glatter#joe sachs and walon green#november 9 , 2000
141#6#the visit#jonathan kaplan#john wells#november 16 , 2000
142#7#rescue me#christopher chulack#neal baer#november 23 , 2000
143#8#the dance we do#christopher misiano#jack orman#december 7 , 2000
144#9#the greatest of gifts#jonathan kaplan#elizabeth hunter#december 14 , 2000
145#10#piece of mind#david nutter#tom garrigus and r scott gemmill#january 4 , 2001
146#11#rock , paper , scissors#jonathan kaplan#dee johnson#january 11 , 2001
147#12#surrender#félix enríquez alcalá#jack orman#february 1 , 2001
148#13#thy will be done#richard thorpe#meredith stiehm#february 8 , 2001
149#14#a walk in the woods#john wells#john wells#february 15 , 2001
150#15#the crossing#jonathan kaplan#jack orman#february 22 , 2001
151#16#witch hunt#guy norman bee#r scott gemmill#march 1 , 2001
152#17#survival of the fittest#marita grabiak#joe sachs#march 29 , 2001
153#18#april showers#christopher misiano#tom garrigus#april 19 , 2001
154#19#sailing away#laura innes#jack orman and meredith stiehm#april 26 , 2001
155#20#fear of commitment#anthony edwards#r scott gemmill#may 3 , 2001
156#21#where the heart is#richard thorpe#dee johnson and meredith stiehm#may 10 , 2001
