outcome#date#tournament#surface#partner#opponents in the final#score in the final
runner - up#17 may 1999#st pölten , austria#clay#brent haygarth#andrew florent andrei olhovskiy#7 - 5 , 4 - 6 , 5 - 7
runner - up#7 february 2000#dubai , uae#hard#peter tramacchi#jiří novák david rikl#2 - 6 , 5 - 7
runner - up#11 september 2000#tashkent , uzbekistan#hard#marius barnard#justin gimelstob scott humphries#3 - 6 , 2 - 6
runner - up#17 september 2001#shanghai , china#hard#john - laffnie de jager#byron black thomas shimada#2 - 6 , 6 - 3 , 5 - 7
runner - up#25 february 2002#san jose , us#hard#john - laffnie de jager#wayne black kevin ullyett#3 - 6 , 6 - 4 ,
winner#22 july 2002#kitzbühel , austria#clay#thomas shimada#lucas arnold ker álex corretja#7 - 6 (3) , 6 - 4
winner#9 september 2002#tashkent , uzbekistan#hard#david adams#raemon sluiter martin verkerk#6 - 2 , 7 - 5
winner#6 january 2003#auckland , new zealand#hard#david adams#tomáš cibulec leoš friedl#7 - 6 (5) , 3 - 6 , 6 - 3
runner - up#21 april 2003#barcelona , spain#clay#chris haggard#bob bryan mike bryan#4 - 6 , 3 - 6
winner#18 august 2003#long island , us#hard#martín rodríguez#martin damm cyril suk#6 - 3 , 7 - 6 (4)
winner#16 august 2004#washington , us#hard#chris haggard#travis parrott dmitry tursunov#7 - 6 (3) , 6 - 1
