season#ep#season premiere#season finale#ranking#viewers (households in millions)#rating
season 1#24#september 17 , 1972#march 25 , 1973#46#n / a#n / a
season 2#24#september 15 , 1973#march 2 , 1974#4#17.02#25.7
season 3#24#september 10 , 1974#march 18 , 1975#5#18.76#27.4
season 4#24#september 12 , 1975#february 24 , 1976#15#15.93#22.9
season 5#24#september 21 , 1976#march 15 , 1977#4#18.44#25.9
season 6#24#september 20 , 1977#march 27 , 1978#9#16.91#23.2
season 7#25#september 18 , 1978#march 12 , 1979#7#18.92#25.4
season 8#25#september 17 , 1979#march 24 , 1980#5#19.30#25.3
season 9#20#november 17 , 1980#may 4 , 1981#4#20.53#25.7
season 10#21#october 26 , 1981#april 12 , 1982#9#18.17#22.3
season 11#16#october 25 , 1982#february 28 , 1983#3#18.82#22.6
