episode#season episode#title#directed by#written by#original air date#prod code
52#1#steal wheels#steve loter#brian swenlin#september 25 , 2004#301
53#2#emotion sickness#steve loter#brian swenlin#october 15 , 2004#302
54#3#bonding#steve loter#john behnke & rob humphrey#october 22 , 2004#303
55#4#bad boy#steve loter#nicole dubuc#january 14 , 2005#304
56#5#showdown at the crooked d#steve loter#mark palmer#march 25 , 2005#229
57#6#dimension twist#steve loter#tracy berna#april 1 , 2005#308
58a#7a#overdue#steve loter#jim peterson & brian swenlin#april 15 , 2005#309a
58b#7b#roachie#steve loter#jim peterson & brian swenlin#april 15 , 2005#309b
59#8#rappin™ drakken#steve loter#mark mccorkle & bob schooley#june 25 , 2005#311
60#9#team impossible#steve loter#john behnke & rob humphrey#august 26 , 2005#313
61#10#gorilla fist#steve loter#mark mccorkle & bob schooley#november 18 , 2005#312
62#11#and the mole rat will be cgi#steve loter#mark drop#june 10 , 2006#310
