round#grand prix#pole position#fastest lap#winning driver#winning constructor#report
1#brazilian grand prix#damon hill#michael schumacher#michael schumacher#benetton - renault#report
2#argentine grand prix#david coulthard#michael schumacher#damon hill#williams - renault#report
3#san marino grand prix#michael schumacher#gerhard berger#damon hill#williams - renault#report
4#spanish grand prix#michael schumacher#damon hill#michael schumacher#benetton - renault#report
5#monaco grand prix#damon hill#jean alesi#michael schumacher#benetton - renault#report
6#canadian grand prix#michael schumacher#michael schumacher#jean alesi#ferrari#report
7#french grand prix#damon hill#michael schumacher#michael schumacher#benetton - renault#report
8#british grand prix#damon hill#damon hill#johnny herbert#benetton - renault#report
9#german grand prix#damon hill#michael schumacher#michael schumacher#benetton - renault#report
10#hungarian grand prix#damon hill#damon hill#damon hill#williams - renault#report
11#belgian grand prix#gerhard berger#david coulthard#michael schumacher#benetton - renault#report
12#italian grand prix#david coulthard#gerhard berger#johnny herbert#benetton - renault#report
13#portuguese grand prix#david coulthard#david coulthard#david coulthard#williams - renault#report
14#european grand prix#david coulthard#michael schumacher#michael schumacher#benetton - renault#report
15#pacific grand prix#david coulthard#michael schumacher#michael schumacher#benetton - renault#report
16#japanese grand prix#michael schumacher#michael schumacher#michael schumacher#benetton - renault#report
17#australian grand prix#damon hill#damon hill#damon hill#williams - renault#report
