player#matches#overs#maidens#runs#wickets#average#economy#5w#10w#best bowling
ajmal shahzad#1#24.0#6#64#3#21.33#2.67#0#0#2 / 43
steven patterson#4#99.1#23#280#12#23.33#2.82#0#0#3 / 19
matthew hoggard#13#342.5#66#1037#42#24.69#3.02#1#0#6 / 57
tim bresnan#14#419.0#726#1267#44#28.80#3.02#1#0#5 / 94
adil rashid#16#590.1#64#1886#62#30.42#3.20#4#0#7 / 107
david wainwright#4#85.1#18#246#8#30.75#2.89#0#0#3 / 9
anthony mcgrath#14#99.1#16#282#9#31.33#2.84#0#0#2 / 27
mornã morkel#1#15.2#4#33#1#33.00#2.15#0#0#1 / 33
rana naved - ul - hasan#7#153.1#21#604#16#37.75#3.94#0#0#4 / 86
deon kruis#10#295.3#68#903#22#41.05#3.06#1#0#5 / 47
darren gough#8#149.0#25#528#9#58.67#3.54#0#0#2 / 34
jacques rudolph#16#21.2#2#74#1#74.00#3.47#0#0#1 / 13
adam lyth#14#30.1#5#105#1#105.00#3.48#0#0#1 / 20
oliver hannon - dalby#1#29.0#5#114#1#114.00#3.93#0#0#1 / 58
ben sanderson#2#37.0#7#140#1#140.00#3.78#0#0#1 / 87
richard pyrah#5#56.0#11#201#1#201.00#3.59#0#0#1 / 14
andrew gale#15#1.0#0#3#0#n / a#3.00#0#0#0 / 3
michael vaughan#6#6.0#0#47#0#n / a#7.83#0#0#0 / 47
