episode#title#date of emission#audience#share
first season#first season#first season#first season#first season
1#los monstruos no hacen cosquillas#24 may 2007#4.629.000#25 , 8%
2#todo el mundo tiene un secreto#31 may 2007#4.590.000#25 , 4%
3#ojos que no ven#7 june 2007#3.601.000#20 , 8%
4#un mensaje en una botella#14 june 2007#4.200.000#23 , 5%
5#un cadáver en la laguna#21 june 2007#3.726.000#23 , 0%
6#la noche de santa isabel#28 june 2007#3.717.000#24 , 7%
second season#second season#second season#second season#second season
7#¿con qué sueñan los peces?#7 november 2007#3.073.000#16 , 9%
8#persiguiendo luciérnagas#14 november 2007#3.268.000#19 , 1%
9#el anillo#21 november 2007#3.636.000#19 , 9%
10#la caja de música#28 november 2007#3.491.000#19 , 8%
11#en orden alfabético#5 december 2007#3.294.000#19 , 3%
12#ver para creer#12 december 2007#3.552.000#19 , 8%
13#mi amigo el monstruo#19 december 2007#3.896.000#21 , 4%
14#el polo norte#2 january 2008#4.693.000#25 , 4%
third season#third season#third season#third season#third season
15#el búho#23 april 2008#3.695.000#21 , 8%
16#8 milímetros#30 april 2008#3.341.000#20 , 8%
17#el soldadito de plomo#7 may 2008#3.310.000#17 , 4%
18#en el fondo del mar#14 may 2008#3.155.000#20 , 5%
19#la vida es sueño#28 may 2008#3.461.000#20 , 8%
20#la peor cárcel del mundo#4 june 2008#3.196.000#18 , 4%
21#el fantasma de la profesora decapitada#11 june 2008#3.428.000#20 , 4%
22#los cinco vengadores#18 june 2008#3.267.000#19 , 8%
23#la noche del fuego#25 june 2008#3.944.000#24 , 0%
