series#season#title#directed by :#written by :#original air date
27#1#five minutes to doom#thomas carr#monroe manning#september 18 , 1953
28#2#the big squeeze#thomas carr#david chantler#september 25 , 1953
29#3#the man who could read minds#thomas carr#roy hamilton#october 3 , 1953
30#4#jet ace#thomas carr#david chantler#october 10 , 1953
31#5#shot in the dark#george blair#david chantler#october 17 , 1953
32#6#the defeat of superman#george blair#jackson gillis#october 24 , 1953
33#7#superman in exile#thomas carr#jackson gillis#october 31 , 1953
34#8#a ghost for scotland yard#george blair#jackson gillis#november 7 , 1953
35#9#the dog who knew superman#thomas carr#david chantler#november 14 , 1953
36#10#the face and the voice#george blair#jackson gillis#november 21 , 1953
37#11#the man in the lead mask#thomas carr#jackson gillis#november 28 , 1953
38#12#panic in the sky#george blair#roy hamilton#december 5 , 1953
39#13#the machine that could plot crimes#thomas carr#jackson gillis#december 12 , 1953
40#14#jungle devil#thomas carr#peter dixon#december 19 , 1953
41#15#my friend superman#thomas carr#david chantler#december 26 , 1953
42#16#the clown who cried#george blair#david chantler#january 2 , 1954
43#17#the boy who hated superman#george blair#david chantler#january 9 , 1954
44#18#semi - private eye#george blair#david chantler#january 16 , 1954
45#19#perry white 's scoop#george blair#roy hamilton#january 23 , 1954
46#20#beware the wrecker#george blair#royal k cole#january 30 , 1954
47#21#the golden vulture#thomas carr#jackson gillis#february 6 , 1954
48#22#jimmy olsen , boy editor#thomas carr#david chantler#february 13 , 1954
49#23#lady in black#thomas carr#jackson gillis#february 20 , 1954
50#24#star of fate#thomas carr#roy hamilton#february 27 , 1954
51#25#the whistling bird#thomas carr#david chantler#march 6 , 1954
